gene_or_protein,study_bias_score
23450,1
9933,4
9787,1
7096,5
6251,3
159163,2
378951,3
1266,2
6195,1
6294,1
10262,2
8175,3
6847,9
5510,2
10484,4
10483,2
9267,3
10291,3
6461,2
6469,2
8431,2
6491,1
6495,1
6499,4
2220,2
53340,1
1041,2
6834,2
6835,3
6837,1
6760,3
6877,1
6884,1
6882,2
6879,2
23531,2
7014,4
10982,1
6919,1
7004,6
8463,5
7016,3
9013,3
7045,1
7050,8
10499,6
9351,1
85458,8
8717,4
23471,1
7247,10
6895,7
7536,6
9322,2
9319,4
8638,2
5469,3
9326,9
9325,4
9324,4
221037,1
4793,9
7205,14
7177,1
7291,1
5784,3
22919,9
8233,5
7727,2
8092,2
1740,1
8848,2
1994,1
1998,7
27124,3
50814,6
4665,2
1053,1
4638,6
10454,14
6510,4
5600,5
10666,4
1949,2
27314,3
10290,1
8079,4
7745,2
744,8
8648,5
4087,2
4086,11
6453,1
7336,6
6794,1
6011,4
9341,7
4738,4
9370,1
8170,1
7392,2
9413,1
537,9
6944,5
9230,6
2146,1
463,6
7545,5
10773,3
58492,1
7633,4
7791,2
7678,3
3316,10
2110,10
6620,2
989,14
11047,4
8030,11
10495,1
6675,3
4780,5
1874,2
1261,3
4916,2
3744,7
5134,6
3910,8
11272,7
6756,7
6757,5
727837,3
2131,6
5711,1
2559,2
5585,2
5586,1
6883,1
40,1
6121,5
10538,2
1407,3
1466,1
1642,2
6617,3
3131,1
5529,8
27239,3
1432,5
6150,2
11140,1
597,5
3605,3
1808,2
5671,3
6887,4
11066,1
6856,2
814,6
9607,3
2532,7
5931,1
719,6
4296,1
6443,4
6442,1
7625,2
6880,3
2395,2
8187,4
10203,1
1893,2
578,3
9315,2
15,1
4818,11
1489,4
4915,7
4778,7
6804,7
100506658,3
4201,2
6358,4
6432,10
11052,2
5450,9
6901,1
6607,8
6606,2
1627,1
7867,7
4783,6
10716,5
5166,6
2315,1
4899,7
6624,3
5597,1
2981,1
6359,3
3091,5
3428,6
1033,1
7741,12
269,3
1545,14
1847,1
8290,3
4698,2
8942,1
8192,1
8527,5
27338,4
25797,2
883,2
2987,1
8349,4
3909,2
768,4
4704,7
6252,3
4225,4
5106,2
11099,1
5800,2
1848,2
1849,3
4921,1
6483,4
5798,10
1595,23
7360,11
8639,10
1716,3
9296,22
4056,1
5209,7
1036,10
7296,2
7164,2
10989,1
8224,2
148109,4
9912,1
152485,4
3572,4
441518,24
91694,2
83851,2
152816,3
55054,1
146212,2
57595,5
81789,2
255631,3
80315,1
285489,3
125150,5
641700,5
400506,4
159963,1
405753,1
4157,2
60,9
5620,6
79848,1
387755,6
94134,1
154743,1
642273,1
55282,1
54972,2
100507436,3
23244,1
389816,5
9851,1
146310,8
83445,7
55083,2
339105,1
11074,1
23090,5
374654,6
91464,2
9044,12
57514,2
148870,2
146852,6
54854,1
22848,20
55857,2
257236,11
123591,4
90332,2
340273,6
159371,1
23553,2
284654,1
79600,2
80169,3
54821,1
388969,1
55720,5
400673,1
79364,3
219743,1
93109,7
285148,1
55815,7
284001,4
84893,2
84939,2
342527,1
375567,1
54870,13
401647,3
55234,3
23130,2
168850,2
28990,2
131377,1
143884,3
80206,6
1379,1
91056,2
348180,3
340359,5
9498,2
57654,2
3127,24
3077,9
5424,3
147166,6
245929,1
118663,3
56204,2
91807,4
6908,2
79755,7
9208,1
9489,1
83608,36
64175,9
256364,2
144983,5
79705,2
221830,2
26098,1
84140,4
284194,2
641372,1
5078,1
374308,2
374899,3
339168,2
10336,3
333929,1
283129,1
79722,2
55765,2
90273,3
55700,2
126375,1
399512,2
55200,2
57476,2
130355,4
89839,4
337969,5
337966,1
337967,5
337972,1
254950,3
284827,2
26007,1
147660,2
4943,1
57139,2
161291,1
150962,1
203054,4
222696,6
2908,1
284451,1
285429,3
200894,3
164395,1
254187,1
337960,2
80320,5
160428,3
112802,1
653404,3
80168,1
337974,1
27241,2
79158,2
146664,2
55704,1
28959,1
55684,2
203547,2
389289,2
92609,1
339324,1
29094,1
155185,1
353174,1
283152,4
84069,1
348807,1
89832,1
342908,1
201633,1
348094,1
124590,1
285641,2
170384,1
166655,2
441273,2
342510,5
22987,1
79836,2
5602,1
79894,2
84656,1
121512,1
64770,1
116328,2
441549,1
51059,3
80298,1
1408,1
55322,2
375298,2
8742,1
51111,1
112936,2
284402,4
51574,1
54768,2
285193,2
283219,2
55036,1
124535,1
283464,1
197322,2
144321,3
9581,5
26095,2
50937,2
120939,1
26000,2
286262,2
196527,2
55721,1
51348,1
83544,3
613212,1
51742,2
441376,3
8786,1
9356,3
56850,2
7142,5
605,3
118490,1
131076,2
84256,2
154796,3
132332,1
200403,1
729967,1
9924,1
90007,4
201725,1
221074,1
91461,1
152098,1
91750,1
130132,1
337959,1
283742,1
9411,1
92285,1
27250,2
124925,1
64778,2
84948,1
200186,3
10233,1
55165,1
55421,1
65258,1
9540,1
79696,1
84103,10
59353,1
51501,1
29095,6
59349,3
7262,1
27295,3
84124,1
7004,1
51177,1
22913,5
51144,1
2733,2
10713,3
84861,2
55750,1
6419,1
55039,1
51365,2
55122,1
51110,4
65263,1
80212,1
55295,1
7260,1
3312,1
25972,1
55143,2
23583,1
65124,1
51112,1
165100,1
55843,1
79853,1
129804,4
151516,1
200634,2
388962,1
64395,1
339779,2
64342,1
9014,1
79901,1
54891,1
151254,3
10282,2
5700,3
8507,1
2791,2
7718,1
356,5
51160,1
56993,2
11142,1
1073,7
124997,1
151246,2
345651,1
54520,2
51334,1
550631,1
157570,1
55837,1
152138,1
3932,2
154288,2
542767,1
255967,1
254827,3
54549,2
25894,1
55827,1
10900,1
56893,3
51086,1
100526835,3
440026,1
27346,1
4957,1
85013,1
90522,3
84920,1
339229,2
284325,1
376132,1
284695,1
138162,1
79669,1
64434,4
55152,1
80149,1
643394,2
152404,1
4232,4
89887,1
353116,1
51248,1
387103,1
151648,2
81616,3
84083,1
340075,4
440163,1
338879,1
340706,1
388121,1
26091,2
392509,2
63035,1
51270,1
340542,1
84460,1
54457,1
100131755,1
55291,1
90321,1
91147,2
285282,1
143684,1
84274,1
152503,1
63934,1
256130,2
541466,1
340527,2
441150,1
130502,1
144245,1
419,1
245934,2
51234,1
503497,3
5696,1
282890,1
285237,1
30011,3
30011,1
27343,1
333926,3
23281,8
343521,1
375056,1
347487,1
55026,1
9649,3
5090,1
54521,2
89846,1
80258,1
7091,1
84726,2
347517,2
219348,1
139285,1
93643,1
23223,1
26092,7
202500,1
23096,4
402381,2
139793,5
286336,1
55634,6
55795,6
114327,2
22927,1
2778,1
200232,1
60672,1
203562,4
57480,1
284656,1
11000,3
54809,2
81035,1
340146,4
339965,1
222698,1
344387,1
148266,1
57223,3
139067,1
494119,5
387778,1
245711,2
55062,3
377841,2
285203,3
55095,1
84312,4
344892,3
160364,1
219899,2
30836,2
5824,2
79269,1
9910,6
441168,4
116228,3
118460,1
84060,2
120892,6
151742,6
199953,1
116841,1
11023,1
399814,1
22996,1
50809,3
401251,1
57176,1
203068,1
3105,1
79830,2
168002,1
9859,1
26119,1
51249,1
79949,1
79707,3
22844,4
134829,1
135398,2
221336,1
341640,1
387119,1
11189,1
23334,1
81888,3
158293,1
200014,1
311,1
84066,1
284680,1
54874,1
222584,1
91544,2
57038,4
126859,1
117145,2
23307,3
254268,1
222553,1
79865,2
23252,1
55130,1
143098,1
5174,1
55362,3
55791,1
79654,1
51148,1
84899,2
118813,1
200186,1
353144,1
353145,1
127396,1
54619,1
168090,1
56243,1
84960,1
57584,1
57673,1
157922,1
127665,1
159686,1
414157,3
60370,1
127002,2
25853,3
55833,2
26147,1
3159,1
84267,1
388633,2
448834,2
353134,1
353135,2
353137,3
439996,2
347240,1
54596,1
163782,2
353131,3
353132,1
148281,1
9328,1
92344,3
114991,1
158427,2
6271,4
6271,1
1326,8
9858,1
113802,1
100532731,2
83858,1
399665,1
79971,3
54973,1
80772,1
192669,1
353142,1
353143,3
199834,2
353139,1
353140,2
353141,1
134701,1
6631,1
9724,1
50717,1
23318,3
55635,1
22832,2
79621,1
7805,1
440603,1
389766,2
64756,4
79774,2
284541,2
254910,1
260425,3
221264,1
84451,1
84630,1
9644,2
9457,1
25943,1
9473,1
79133,1
55603,1
221294,5
84553,1
222642,3
27245,1
440574,2
64800,1
114792,1
286826,1
343068,1
9696,2
339416,1
11065,3
11277,3
51320,2
7314,2
90624,1
84915,1
79841,5
144608,1
146850,1
55183,1
55275,2
85369,1
84033,1
80318,3
9857,5
8476,4
149297,1
84144,1
391004,1
8328,1
90806,1
158219,1
56254,1
127294,2
26135,2
9659,1
388701,1
57685,1
138311,1
57713,3
57631,2
84288,2
135154,1
220213,1
27237,1
54901,2
9856,1
51058,2
23082,1
134728,2
55432,2
148581,1
340578,2
4781,1
148362,1
57720,2
401494,1
83860,2
5791,1
401548,1
149233,2
54906,1
54855,1
54665,1
153090,60
202559,3
127018,1
100505741,2
55061,3
284612,1
51278,1
154064,1
23392,4
128710,1
55328,3
118932,1
126669,2
254956,1
63951,1
60560,4
10150,6
9202,2
10325,1
196541,2
196051,2
79596,2
653567,1
10208,1
54836,1
57213,1
128822,1
64927,1
11044,1
338785,3
57184,3
125988,1
23440,1
79791,2
57616,1
125061,1
345557,1
57674,3
133584,1
23371,1
25959,1
387680,1
254531,1
79446,2
55240,1
79664,2
55132,2
9662,1
23061,1
90379,1
55201,1
8532,4
1877,1
55844,3
51329,5
23254,2
55054,1
23108,1
84699,4
348158,1
25941,2
196528,2
27042,1
23231,1
23322,1
64759,4
79441,1
144108,1
163259,1
374383,2
79839,1
153364,2
342184,4
203286,3
284309,1
23503,1
339287,1
57528,1
54894,4
143162,1
199777,2
400720,1
65123,1
55114,1
653319,1
431707,1
93273,2
338599,4
147040,2
51135,1
131616,1
203245,2
55280,3
25962,1
23384,2
284615,1
125115,3
390792,1
9849,1
91369,1
388569,2
285349,3
51435,1
55128,2
220359,2
55693,2
3042,4
51700,1
387849,1
83607,1
25923,1
161823,2
101060321,2
285855,1
654346,2
79037,4
54902,1
55561,2
93099,6
389524,2
23093,1
114990,3
10289,1
2947,1
6455,3
8934,1
7137,1
7411,1
6623,1
6424,1
23484,6
2783,2
4831,2
2026,1
8337,2
723790,3
57019,1
54472,1
54469,2
373156,1
10322,1
391356,1
54739,1
150771,2
440387,1
56957,1
3903,1
353091,3
145501,1
431705,1
6374,2
80145,2
59307,1
55191,1
55250,1
55004,1
10434,1
10263,2
11337,1
813,2
10857,1
10969,1
10249,1
8667,1
694,2
11344,3
29781,3
27351,2
150368,1
23313,2
164684,1
128989,1
339665,1
399,1
79960,1
120787,2
65981,5
79922,1
55671,1
57787,4
23288,1
144363,1
127253,1
401541,1
114792,3
339745,2
201475,2
144100,1
23258,1
5780,1
163859,5
146057,1
9229,1
79977,2
51032,1
3904,2
171558,2
3065,5
155054,1
55359,1
92241,2
317719,1
149628,1
144501,1
25836,1
114789,1
392255,2
440051,3
440050,1
440023,1
387267,4
387266,7
728833,1
132660,1
79899,2
23105,1
92291,1
54790,1
79676,3
84975,1
121642,2
7681,1
55086,2
57462,1
653583,1
80131,1
79890,1
9975,1
83446,5
221785,1
91151,1
114336,2
126410,3
79618,2
51149,1
399947,1
170394,3
10558,1
54988,1
79864,3
155061,1
185,1
57718,3
60561,2
26123,2
283417,1
126321,3
126074,3
402682,1
150383,1
26275,2
201965,1
25766,7
342132,5
27300,1
93436,1
54845,3
90288,1
346653,1
122945,2
56269,3
80185,5
440093,1
55676,4
23210,1
170954,1
199990,1
256227,1
80097,5
284119,4
55596,4
203076,2
285367,3
158399,1
399888,2
55320,1
23139,2
90957,1
151056,2
79577,1
55652,4
11243,4
100527963,4
730394,1
728340,1
150864,5
79175,5
3993,1
64860,1
25875,2
64118,1
84970,3
6873,2
4302,1
9442,3
162239,1
143570,1
23644,2
64793,3
79639,6
90826,1
10594,3
123775,1
163486,2
54455,1
55681,1
55622,1
113115,2
57185,1
113251,1
112812,1
9824,1
134145,1
4798,2
653784,1
81889,1
79626,2
147700,1
200916,1
352999,1
364,1
55630,2
128977,3
29941,2
203111,3
147111,1
165215,2
256051,1
57707,1
80789,1
8434,1
84660,1
23507,1
79632,3
154043,1
158511,3
222194,1
55159,2
54620,1
9646,2
79719,1
170261,4
388818,1
375519,1
112714,1
79898,1
153657,1
158234,1
283212,1
283385,1
84722,1
9652,1
51233,3
79866,1
388272,2
55208,1
25989,1
389434,1
254263,2
55164,6
130535,2
55157,1
157378,3
23548,2
23008,1
256126,1
4648,1
81545,1
80333,3
151295,1
57552,3
283150,1
63979,1
27434,2
339541,1
167153,2
90864,1
65220,3
23403,1
201292,2
22932,2
91748,1
9113,6
78999,1
10142,1
64147,1
79726,1
139628,1
79882,2
79701,1
3326,1
51292,1
51061,1
23367,1
317749,3
220164,1
29028,1
283578,1
283870,1
402415,1
440435,1
10814,4
84231,1
401262,5
116519,1
388335,3
84940,2
344018,2
388552,1
282991,1
253260,1
377630,1
54663,4
391104,1
57085,3
399694,2
283629,4
90378,5
6604,1
23098,2
79948,1
79957,2
55259,3
353238,2
254042,3
81608,1
374739,1
64784,1
163786,3
1464,1
387836,1
26002,1
57404,4
389376,1
374918,2
51374,1
374882,2
255324,2
9466,1
283897,1
90678,2
389383,1
388325,5
51313,2
25849,2
387914,2
55002,1
388611,1
84063,1
79799,1
147719,3
284348,1
79154,1
253558,1
84569,1
133121,2
389336,3
221477,2
196264,1
339221,1
389812,5
23491,1
131920,1
84142,4
55716,2
10283,1
10562,1
147015,2
284415,1
389084,3
401138,1
84314,1
79908,6
285016,1
84898,3
84752,1
254359,2
29113,1
284340,2
339390,1
84179,1
10917,4
66000,1
57535,2
146894,2
55908,1
79174,1
147372,1
5212,1
57633,1
53833,2
121227,4
387990,2
80335,1
167555,1
389658,3
116236,1
162461,1
389400,2
139322,2
340419,1
100131439,2
79782,2
65989,3
54507,2
54811,2
283455,1
286380,1
55729,1
57610,1
378884,2
55690,3
359787,1
54880,2
387129,2
23164,1
80223,6
25884,5
26012,3
124626,1
121549,1
27303,2
404552,2
93492,4
93100,1
55532,3
25778,3
23268,2
201562,1
85406,2
26058,4
63892,4
84263,1
56267,13
202915,3
201305,4
283375,3
129285,3
286133,1
146433,3
50626,2
339366,4
645121,2
79875,5
9625,2
339967,2
100289678,1
342667,1
493829,1
221458,4
126248,2
340385,1
127544,1
389840,1
121536,3
440695,1
54849,2
64763,1
80108,3
163351,1
60494,2
54778,3
392636,1
619279,1
154141,2
22863,1
285180,1
390928,1
162966,2
162968,1
23218,1
497189,3
152273,3
54896,2
130827,1
285025,1
347516,1
399823,2
389799,4
169355,1
440107,1
284443,1
56905,1
158763,1
169714,2
253714,2
10847,2
389151,1
286077,3
6651,1
348093,3
388512,1
389114,1
166793,4
375287,4
494470,5
642938,3
388336,4
387700,2
285268,1
54842,4
23370,1
23158,2
130507,2
643853,1
153328,3
79739,4
144347,2
100533183,1
338692,1
166824,2
286464,3
346288,4
255101,1
254048,3
145508,3
285386,1
375341,2
118788,1
79635,1
91050,2
55216,1
90167,2
10184,2
100631383,1
100129583,1
55785,1
401563,1
400745,3
219736,1
23035,1
127845,1
339768,1
79873,4
146691,2
148738,3
254173,1
342897,2
85360,1
22976,3
166379,1
124401,2
386617,1
152110,1
442247,1
440712,1
285440,4
404672,1
440021,1
165904,2
84129,2
25862,1
84749,2
65059,1
54532,1
159195,1
85015,1
373509,1
124739,2
81532,1
148932,4
201294,2
337876,1
121457,2
22891,1
80243,1
200909,1
118924,2
118461,1
54926,2
284252,2
126961,2
333932,1
653604,1
79682,3
113251,14
643008,1
79089,1
283652,1
81857,2
7846,4
51065,4
54543,1
93986,1
55656,1
341567,3
92154,2
339479,1
55035,1
85464,1
147658,1
55252,1
11093,1
10595,2
23177,1
23072,1
11120,5
6830,1
27044,2
2011,4
1355,1
9879,1
22902,1
58480,3
22838,1
9865,2
131831,1
54931,1
55211,5
9689,1
83539,2
22879,1
55144,1
54793,1
22907,1
10480,1
56257,3
80178,1
91661,1
55166,1
55664,1
79680,2
84895,2
65117,1
3856,2
79656,1
10670,1
23191,2
55388,2
79930,1
55471,1
80256,4
79152,1
51608,1
10980,4
54947,1
55070,1
10296,1
55632,1
9852,3
92815,3
55760,1
22841,2
22846,1
80851,2
60493,1
139562,1
89978,2
199692,1
158038,2
80820,2
92597,1
7423,2
51780,1
115019,1
57132,2
23237,1
10235,2
51363,2
50484,2
9653,2
92335,2
57553,1
197358,1
168620,2
347741,1
92736,1
121391,1
54808,2
280658,3
100129654,2
150921,1
167826,2
727857,1
642658,6
84844,1
221357,1
378807,4
151473,2
201232,3
345062,2
54840,1
124411,5
206358,1
79956,2
81627,1
56829,1
79054,2
219927,1
55022,2
203569,1
256691,1
23064,2
139324,2
162972,1
257194,1
284058,2
53371,3
79065,1
80017,1
80210,3
344658,1
137209,1
57020,1
23126,2
283537,1
388677,2
9765,1
51276,2
162605,2
342574,3
353288,1
343035,1
143689,4
10260,1
79905,2
11322,1
79784,2
114784,2
55670,1
57532,1
255488,3
26099,2
2907,4
57506,1
342372,2
23332,2
54505,3
23473,1
27031,1
26020,2
170622,7
60487,1
51020,1
54801,1
143888,7
55679,2
80128,1
79809,1
4308,2
283208,1
55605,1
89876,2
404220,2
220929,1
51181,1
119180,3
337970,2
8315,1
56946,1
284467,1
407738,2
79608,2
51125,1
58504,1
10743,2
23063,1
219938,2
127435,1
145447,1
345275,2
54518,1
55314,1
348793,1
220004,3
144233,3
353345,1
124460,1
79823,2
10276,1
90956,1
200734,1
161742,1
151888,1
55297,2
57522,1
5930,1
54550,3
56899,2
257106,1
134553,1
57630,3
221472,1
84978,2
90025,1
283989,1
441478,1
348110,1
112476,1
25851,1
10244,2
254170,1
284021,4
130916,2
83741,4
134637,1
150379,1
10075,1
353322,1
253943,1
55508,2
374454,2
11064,5
90353,1
54899,1
400830,2
245939,1
346673,3
129685,3
79679,1
55585,1
22889,2
116449,8
339302,4
375307,1
124995,1
151871,1
375323,1
152100,1
168544,1
91607,5
10444,1
11227,1
126119,1
374395,3
138046,2
10361,1
84333,3
51809,1
338324,1
284086,1
254773,2
326340,1
153571,2
90102,2
10806,1
79947,3
286676,2
122553,1
90809,2
161198,2
10009,1
132724,4
23500,3
57695,1
79817,5
219988,5
6345,3
129303,1
23089,3
9719,2
23216,4
349136,6
93624,1
84447,1
83707,1
58497,2
84193,1
145567,1
57143,1
145407,1
55147,1
122961,1
161424,1
8106,1
56339,3
8861,1
7551,1
55193,1
55015,1
84268,3
54841,1
89958,1
115123,4
79673,10
133308,1
92140,1
347730,2
11011,1
340348,1
340307,4
133482,1
26154,1
132884,1
90850,3
137964,6
9863,1
146760,2
349667,1
158798,1
3895,1
84163,5
375612,2
58160,4
10811,1
22999,3
23293,2
79849,1
79671,3
338657,1
199720,2
84196,2
378108,3
375593,2
200931,2
93664,5
113878,7
282974,9
83706,4
84985,2
79829,3
51559,1
140685,3
54537,8
65985,2
79602,3
79805,1
8906,3
164633,3
1822,2
220108,2
55228,1
10189,4
415116,2
64760,1
9332,2
27136,1
284439,1
339344,2
91156,1
4892,1
119710,1
55582,5
283849,1
128239,3
55353,1
57862,5
6919,1
4154,1
124245,3
51028,4
8887,1
23241,2
55832,1
167691,1
84203,2
162427,1
84376,1
118881,1
202151,1
85413,1
115557,1
149951,1
84315,2
85453,1
114801,1
286530,2
54554,1
221895,1
131601,1
79228,1
202051,1
1462,1
653140,1
157567,1
8496,9
122402,1
670,1
83752,1
51530,1
54346,1
28962,6
116729,1
85300,1
81846,2
283349,1
84166,1
9557,4
386724,1
164091,2
89848,2
338376,5
65056,5
126382,6
55246,2
254427,2
283471,2
92104,3
140691,1
197257,6
8631,1
1327,1
100134934,1
340061,1
124808,1
7248,1
493753,1
91582,4
7770,3
30850,1
57148,1
200728,1
84072,1
55103,1
51599,5
123355,4
23639,2
10498,1
25961,1
4817,28
51122,1
9541,3
9715,1
93550,1
254122,4
112817,1
284346,6
79660,1
283431,2
80204,1
119392,2
340547,1
23141,2
257062,2
200504,2
199786,1
100302736,3
353376,4
9702,2
55819,2
155382,1
135892,2
124446,1
65244,1
1840,1
7444,3
9666,3
91522,1
30832,2
256646,2
166979,2
143384,3
126328,1
319101,6
54919,1
130574,2
138428,1
23673,1
84787,2
55268,1
56605,1
79728,2
375387,1
53635,1
84866,3
55138,1
22873,1
148479,2
92979,4
55258,4
124930,1
10630,2
9456,1
57171,1
133522,7
54815,2
144402,1
26086,3
23101,2
84440,3
9847,3
284111,3
57534,2
64926,2
157285,3
340156,2
79803,1
89869,1
122876,1
204851,1
202243,2
338761,2
282618,1
167227,3
164656,2
26145,5
57118,1
255022,2
280664,1
164237,3
337880,1
337879,1
148022,1
114805,2
84282,2
90655,1
90316,1
150472,1
84864,2
81850,1
84700,3
129831,4
23390,2
162540,1
51379,2
10462,2
157807,1
6477,1
126003,1
153222,1
25852,1
253152,1
55608,1
768211,1
55863,1
200316,4
25975,3
54839,6
85007,1
91683,1
286343,8
374403,2
23646,1
79616,1
338328,1
144811,4
135932,2
283987,1
57037,2
222643,2
79958,1
25780,1
51231,1
126006,1
2571,1
285195,2
23386,4
130271,1
113146,3
253650,6
116113,1
166785,1
8491,1
115677,1
254428,2
10536,5
152137,2
114571,1
157869,1
340481,1
27349,2
132158,1
126353,4
8844,1
55008,1
219621,3
51265,3
196740,2
283514,1
200558,4
79598,1
57116,1
388389,1
8550,1
55739,1
203259,2
139065,1
145264,3
89944,1
128272,4
55669,4
160777,1
85450,1
26165,1
56155,1
57590,1
150275,1
92689,7
123879,2
23207,1
80020,2
220047,3
9648,3
166647,1
729238,1
653509,5
150274,1
94137,2
25901,1
9024,3
286827,2
339487,2
23113,1
56262,5
22853,1
169026,2
121278,1
54900,4
152330,3
23304,3
94134,1
146862,3
10523,1
146050,1
146059,1
404734,2
54882,1
287015,1
55212,2
57794,2
10147,1
23286,1
55293,2
9936,1
161882,6
55749,2
57594,1
79665,1
199675,1
55719,1
157574,1
222663,1
221150,2
124912,1
54431,4
286753,1
64067,1
58476,1
51497,4
89941,4
55288,1
22933,1
171023,2
1912,2
56975,5
253827,1
124944,4
64975,5
11270,1
161753,1
4117,2
284716,2
55975,2
254013,1
222826,1
85478,3
445815,1
285172,2
256329,1
79871,1
1809,2
2332,2
92703,2
285755,1
23144,4
221833,1
23137,1
55601,1
80790,2
403313,1
90410,1
79778,1
51296,1
55286,1
221938,1
201798,1
10138,1
125950,3
117246,3
84229,2
167359,1
84464,2
283078,1
339834,1
151963,1
10250,1
60682,1
129563,3
6832,1
152687,1
23708,1
55220,2
57697,4
162681,1
57639,2
152206,1
51224,4
56159,12
115399,1
26009,1
149840,2
149371,5
126070,3
196500,1
126402,3
23127,1
161253,1
339448,2
124404,1
10346,1
163227,4
254887,5
154313,2
114826,1
8577,3
100526694,4
54762,5
135293,1
90231,1
146562,5
284257,3
83473,1
9706,2
57531,2
143630,6
221154,1
284359,1
54777,1
150350,2
165918,1
168417,1
161514,1
164592,4
373863,3
158297,1
285753,2
199221,2
88455,2
63920,1
257101,2
65979,9
80778,3
283248,1
79586,1
140767,1
27037,3
27079,1
126133,2
79932,2
94039,1
55904,2
196513,3
1795,5
57147,2
259232,1
221393,2
221188,11
54464,1
282617,1
219699,3
84441,8
27043,1
23552,2
145389,3
10006,1
23001,1
93649,2
146223,4
6991,1
259266,1
171483,3
171482,1
50511,3
84623,2
152189,2
84951,1
147495,2
93426,1
91687,1
401466,2
127795,4
154807,1
79863,1
2651,2
158521,5
79582,1
23111,2
55311,1
152185,7
91875,2
220202,3
117289,3
57708,1
132228,1
260293,1
57521,2
57863,2
283635,7
142680,1
114908,3
116840,4
94103,1
493861,1
255877,2
125111,1
54806,1
162417,3
57805,4
149420,1
163081,4
79800,1
125113,2
132321,10
92002,3
6293,2
5003,3
129530,1
144699,1
9688,1
57592,1
9732,1
387357,1
116071,3
144453,2
196374,3
377677,1
284486,1
201266,2
146845,1
64283,1
374655,2
26173,2
163183,1
256380,1
257240,1
83478,1
150696,2
83787,2
116372,2
84795,1
90196,1
246330,3
83931,2
26090,1
118424,1
144110,2
11129,2
57730,1
116039,1
131583,2
80148,2
51588,2
9853,6
100526739,4
378708,1
55109,2
200958,3
23171,1
55531,1
4499,1
54531,2
54978,1
148523,3
124935,2
79831,1
8503,4
126364,2
143662,1
136051,5
79668,1
10973,1
79745,7
222166,8
85377,3
129880,5
78995,5
152926,4
202333,2
167838,1
23355,1
64398,2
117248,3
10735,2
11346,2
23360,3
254251,1
26259,3
120071,1
167681,2
29083,2
84186,1
285555,2
10288,3
51314,1
57452,1
255426,1
53834,1
158787,1
283933,1
222484,1
79621,3
474354,1
146330,1
728294,1
148808,2
6422,2
23429,1
25953,2
144717,1
162517,2
51199,3
415117,1
50488,1
285533,1
80117,1
765,3
55064,1
138199,4
55529,1
374768,1
149473,1
126969,2
79786,10
84643,1
150737,1
374659,3
284273,1
131474,1
79780,1
153562,2
57094,5
84904,2
84869,1
255394,2
93380,3
79962,1
283229,1
147007,1
55239,4
92822,1
55686,3
166614,1
55074,1
9669,1
84619,5
254228,4
55133,4
257397,8
23038,6
79576,3
55219,1
10044,5
92714,1
283518,2
207063,3
55793,2
121599,1
493856,1
138716,1
91647,1
283237,1
84522,1
54534,1
53346,4
84524,1
80125,3
284427,1
84254,2
55296,2
160298,1
9921,1
25791,1
196792,3
359845,1
317649,2
10943,1
54956,7
29887,2
79734,2
133022,1
84067,1
8851,3
254528,6
8216,1
255043,2
150684,2
57621,1
55332,2
79869,2
160728,2
121260,1
3547,5
11026,3
147463,1
149461,3
257144,1
55454,3
92949,2
163126,6
121793,1
154075,5
200185,2
169693,1
51633,1
84909,1
132141,5
90637,1
148014,8
256302,5
414149,2
58985,1
57126,3
84190,1
51603,3
387923,5
151188,3
55738,1
51548,1
23432,3
374618,1
60680,1
83878,1
64881,2
164127,1
79027,1
1029,1
23065,2
202051,2
122773,2
150280,1
133015,2
146779,1
440699,1
205860,1
158506,6
164153,2
134187,1
54623,4
163059,2
200132,2
53842,4
151195,3
284355,2
222389,1
441476,1
158809,4
284369,1
55148,1
400073,2
285311,2
388951,2
284076,2
136895,2
79981,1
80110,1
115004,2
167465,2
91526,1
170082,4
10081,2
130557,1
286006,3
245806,1
158405,1
126069,4
375607,1
220441,2
145482,1
284613,3
284131,3
120534,1
55740,1
124359,1
257629,8
285848,5
126868,1
245972,2
286128,2
126068,1
400258,2
205147,2
253635,3
153241,1
283576,2
84545,2
64168,3
79230,2
220388,2
255919,2
133746,1
286499,1
339983,1
284161,2
54932,1
283985,3
196403,2
126526,1
51008,1
54971,3
255252,2
84285,3
285672,3
284040,1
286205,1
169166,2
65095,1
79998,2
283685,1
66037,20
161142,1
162963,2
91133,1
114987,4
84879,3
283847,4
163087,5
154865,1
83894,1
160419,3
154197,1
220082,6
374877,6
170062,4
134359,1
138009,1
199745,3
84818,2
126549,2
201516,1
374986,1
352954,4
253461,1
84892,1
163589,2
252995,6
84950,3
126695,1
150572,1
84640,1
118472,1
197259,1
79632,1
347862,2
286410,1
221656,2
2187,1
285605,1
284312,3
284805,1
161145,3
151230,2
100526832,1
148979,1
374354,1
220002,1
374946,1
51280,2
25870,5
285362,1
56983,2
337867,1
255738,3
90313,2
54629,2
81567,1
25886,1
147841,6
84896,2
153129,2
51097,2
283899,2
80146,1
51267,1
285613,1
163071,1
79137,1
26135,1
221496,3
84273,3
81831,1
200845,3
25977,2
25940,1
147808,2
79012,2
23659,1
84255,2
55355,4
80746,1
64419,3
84901,8
221955,1
113189,6
112937,1
162515,6
11226,1
403341,9
254225,1
29068,10
201456,1
160140,1
84688,3
119467,3
204962,1
91947,1
63917,2
284992,1
55181,1
84937,9
8495,1
84077,1
155038,1
219771,1
