gene_or_protein,study_bias_score
64111,2
29949,1
203076,3
84870,69
55216,29
29841,11
54821,1
8839,6
55702,99
143872,5
84792,1
3170,30
163,19
6152,7
79969,36
83692,29
64288,4
25890,144
5375,95
147111,2
3608,1
161291,102
9217,1
134430,4
7482,50
138240,70
143879,2
3753,15
1137,4
54809,12
84513,47
57522,10
140890,14
553158,1
79891,48
10142,29
23468,130
284184,36
8720,4
6581,6
9182,4
65991,23
23023,5
1961,4
2651,16
55835,1
23463,15
6037,12
829,4
22950,1
22927,1
54664,28
10014,51
4659,19
2150,1
84918,33
5232,32
57544,14
23219,2
23250,28
94103,20
120534,68
387597,34
5806,6
81614,51
10270,10
80208,1
90316,23
79087,91
388559,63
84295,25
5360,9
2212,2
7317,132
8934,7
114294,12
688,69
8394,41
51479,3
403341,2
145873,4
6731,54
343521,29
3123,48
64326,8
51065,17
10981,5
10772,25
6908,1
892,49
22875,18
374918,31
919,8
60592,49
5268,1
8754,1
51390,42
5134,28
23276,9
1144,1
4909,2
9448,74
63899,1
91949,1
26994,4
8087,16
78986,27
54964,1
57617,31
10237,9
29097,7
2166,1
6550,20
5619,9
1673,3
100289462,7
3161,2
284252,1
55215,45
1675,93
129303,135
54967,1
79713,41
114609,18
374882,5
5064,65
83902,4
6457,15
114800,1
27179,1
80164,1
51442,4
6690,13
11094,2
27230,1
1775,3
3449,18
57555,4
10399,42
8801,11
22943,23
157567,2
115708,131
4004,1
285605,7
51778,3
22849,2
10253,20
51520,31
22818,4
8714,24
53346,1
9855,3
10242,3
55605,29
27443,4
10418,2
54926,1
28960,3
283635,2
9246,15
10181,16
441282,18
23234,11
440145,17
22913,16
23174,34
55179,21
57101,14
63982,61
57696,22
100272147,2
1114,4
7535,23
967,42
79844,25
6632,315
345079,1
256380,14
2006,46
4502,37
4825,1
374354,34
54502,4
83903,6
50632,1
1948,1
374355,5
9738,9
8131,3
158405,10
84804,1
474343,50
771,7
23005,1
552,4
5355,24
25923,8
7280,1
11024,23
58494,5
23731,2
2110,10
50,3
91012,2
100507436,12
26512,1
3443,11
7439,1
57179,8
308,48
8529,24
55286,5
64897,2
55689,8
64168,76
91663,20
8647,2
3748,24
53829,1
9728,11
10376,32
151531,6
401466,1
9782,66
3376,1
2248,3
166378,6
142684,8
204801,16
11158,72
7404,1
22976,4
9789,28
64793,8
148811,8
23270,1
10160,21
10296,1
51454,2
3181,35
147339,6
124626,2
79001,1
4706,4
7448,2
9779,2
399,3
9641,1
56990,1
199692,3
5707,10
29896,21
79685,14
5184,6
3856,35
3329,11
60468,3
54934,1
10248,47
285362,13
54221,257
153201,9
121512,23
2634,8
10200,2
666,2
4898,23
58511,23
29919,3
9420,1
4676,16
3305,12
90167,32
2078,11
10277,11
2182,4
5504,6
56915,2
80032,89
84189,9
4299,59
147687,5
3038,12
4128,5
57532,1
1981,14
94137,7
60496,2
761,1
22841,6
200558,60
285051,20
23022,10
109703458,2
128822,1
114780,1
10899,63
7070,1
342371,76
5983,1
340543,26
7574,122
10295,15
7185,3
23247,177
7156,59
115123,6
148398,1
253190,7
84667,10
1038,1
157869,82
9235,75
79671,99
4155,33
7072,8
558,169
124222,205
440270,1
4150,10
978,29
201627,10
79888,100
8050,4
25790,15
3092,51
23550,176
11065,64
55034,8
9841,3
5756,44
7138,33
23596,4
64881,5
23034,17
56301,16
10946,1
27239,93
25830,18
55532,13
157922,39
55756,2
51111,3
57570,3
1725,3
10651,4
2633,6
54821,7
57050,23
116841,35
26233,14
153572,9
728712,6
30014,55
127247,7
2915,62
51321,1
1543,28
51559,10
27445,1
2876,1
23224,5
26276,13
51726,1
5155,5
10949,65
420,1
22983,22
3065,23
81849,12
7408,10
3048,1
254122,4
94107,5
256933,102
55117,3
261729,5
25777,1
55568,75
84174,7
55089,1
567,26
151242,4
9144,5
284076,8
1503,2
10555,30
5930,3
64005,5
9747,8
144110,3
4543,19
283899,14
6913,4
114899,5
8490,1
5520,10
79582,1
64432,123
9247,2
55076,1
9512,5
196,51
57393,2
765,2
5985,11
10193,75
9729,2
65109,6
25839,23
8480,11
28970,1
84306,3
1441,2
336,1
1431,84
2921,4
4212,30
55505,1
6597,2
91319,1
8131,1
22828,6
340069,5
65993,2
51343,13
55327,29
3321,5
29760,1
6733,51
51371,148
55188,24
11073,10
5605,2
27031,33
55176,50
7143,3
55079,2
6767,9
56942,4
55038,127
388569,16
79981,13
91608,62
9097,21
143689,15
257240,6
2709,31
4802,59
55311,74
2060,15
6590,20
1147,1
6490,16
2626,62
5313,2
55283,1
91156,32
90459,8
51365,1
1448,17
7681,3
10120,44
51714,5
51277,2
8890,7
80224,2
64427,1
10509,22
84076,26
3033,1
10642,18
6717,26
533,4
23532,35
54805,27
283385,1
6570,13
26140,3
2646,41
29887,3
89853,25
54516,45
10402,25
339456,27
57224,49
23037,7
11185,31
6330,10
29946,60
1460,3
23138,154
23423,32
1748,48
340390,1
161003,24
2002,3
79587,51
166979,12
219738,17
26986,52
11193,5
26272,1
27288,26
9865,6
114026,21
6359,70
286410,88
7769,12
22987,5
7473,42
57529,20
5167,11
29982,3
10464,1
22801,1
3356,1
1579,39
10204,22
344387,49
80223,2
22986,11
26098,44
445328,3
25915,33
401145,25
54878,1
284110,13
115294,45
643,50
6428,5
7409,12
55327,4
10598,14
3579,1
654254,8
746,44
4051,11
3622,1
55809,10
7694,1
11047,82
353131,20
1104,10
1910,2
747,79
57685,18
2037,111
79850,6
84787,12
10075,5
6416,86
80243,41
64787,10
23149,1
2192,1
254827,19
245929,1
8667,47
83452,1
10482,6
27348,19
90075,4
2328,30
55612,1
54600,27
54540,35
84909,3
51241,28
5095,39
51380,1
81618,25
51062,9
1952,9
673,1
55190,6
55508,1
170506,3
149603,37
1468,13
8877,15
64853,12
9783,60
6822,1
54732,5
7518,6
171586,11
25818,1
9241,6
57493,12
2026,23
3704,3
145788,44
135458,2
54432,27
7324,52
6445,2
63933,16
9355,1
3195,18
5007,11
9677,56
10342,4
57663,71
10974,62
6139,78
3034,1
23186,4
10714,11
55140,8
10351,7
440023,7
25804,28
96459,24
493753,5
10742,4
8870,21
226,13
83540,2
9217,44
221061,9
3708,9
6206,28
35,31
64769,2
79148,1
4282,1
140733,1
2958,6
6597,1
441631,2
11333,3
3574,2
85481,2
3921,46
10266,52
79656,11
54927,6
57540,1
6016,3
5294,2
10634,28
27292,1
117178,33
10652,2
6398,22
1902,17
26127,1
5883,9
56265,98
23514,33
23431,9
151903,1
4744,63
23076,60
3908,21
51422,15
8369,345
347862,4
151056,8
4594,1
10013,105
2740,14
5153,5
51260,43
7733,411
29966,44
26751,17
3930,1
3458,24
51010,13
7536,13
168374,1
201294,1
79727,31
84900,33
11146,2
23378,39
6311,20
7514,1
25861,2
91978,1
9510,2
100526740,3
3881,83
4509,1
643853,1
7001,13
60312,10
2695,34
65220,12
23272,92
3224,9
494514,1
7483,20
5434,170
9063,11
23524,5
1459,82
5585,2
1937,3
90480,21
5326,2
480,27
220963,33
6141,1
2786,33
26092,1
8815,4
64400,1
348938,4
55191,55
83538,1
3350,30
4946,1
22876,4
90378,5
5805,1
5825,265
54764,3
645121,5
373863,2
9522,34
4134,10
6431,26
93233,6
22864,5
56165,6
26548,3
4193,2
1759,22
149483,1
57602,25
828,1
55249,1
4760,1
7060,1
3912,28
91624,14
57466,12
11052,18
2872,2
51426,37
8506,2
8125,7
388698,24
26253,80
11247,30
402682,14
200909,59
80304,4
5339,45
124590,26
6201,1
6634,51
7520,2
79038,12
84807,5
7033,29
9776,8
9612,1
6399,5
9270,4
63904,36
286343,14
2114,32
6580,11
7791,23
4681,25
100532736,40
57462,10
7691,3
9529,5
3304,1
3303,1
1718,3
55107,10
79054,48
6621,10
9796,2
57553,11
63926,38
23097,22
9516,64
29915,61
23338,46
213,1
10914,36
23291,257
9625,2
55321,36
3421,1
25894,17
51058,36
220929,1
8853,26
90203,39
79618,2
2773,81
968,1
1978,5
55214,1
113201,1
57510,1
23144,29
9889,3
3267,43
5414,11
7852,8
89857,5
8022,45
100526664,46
4065,159
51192,38
34,15
23761,3
199786,1
63932,2
92714,61
286464,6
81579,1
5995,38
100142659,31
80727,1
390927,9
337978,53
93627,11
27333,3
80763,3
8537,1
140881,63
1555,28
132321,33
7125,37
201164,5
57125,50
9961,5
83942,1
57116,23
22826,155
54943,1
219348,20
53353,19
5236,4
146853,56
6448,1
7965,5
9508,24
10693,1
115352,88
3308,15
80700,12
84519,15
10361,12
390212,1
55847,42
57639,1
950,10
8633,1
5224,10
1039,88
6687,34
3565,8
161582,27
1936,30
7112,17
65018,5
4967,7
7015,1
103910,30
10627,8
11269,1
55610,34
92104,79
161198,47
7450,22
389114,38
8894,1
4201,14
27346,12
10591,38
1777,57
1303,35
100499483,69
79724,17
54891,59
286499,49
56934,4
286257,10
51691,39
7589,41
2576,6
2577,2
4776,6
22806,173
4666,38
4863,11
6478,1
9344,1
4538,9
2805,3
5509,1
9701,2
81704,4
389151,3
285180,79
285521,4
84285,23
3763,31
648791,4
284443,68
387837,104
10331,7
22978,1
26683,2
81399,8
729759,6
93649,5
1009,1
255057,6
26262,2
7766,2
79109,1
6696,54
147495,3
2304,25
55633,9
9423,1
84814,14
1071,1
55014,6
80346,6
9578,10
2896,29
136853,44
571,2
5094,61
5179,14
6035,22
4055,1
55627,2
83696,1
54622,25
9051,1
204,6
55509,3
25942,1
353333,6
1750,10
79957,27
51504,39
55234,1
26298,18
8738,2
7005,50
131544,8
8674,20
8987,3
114804,40
9044,5
9647,41
5718,7
26071,12
497661,8
84247,6
374879,8
11180,1
185,33
4295,39
8808,44
139081,38
5352,1
26504,6
1949,1
202151,30
5799,4
55600,10
3236,49
220869,66
445571,1
7730,1
100529215,24
89978,12
100134938,12
114792,2
3957,1
7867,3
51569,1
4048,15
4477,4
10979,12
56246,37
90379,1
5036,56
250,12
114781,2
8672,74
56949,8
79066,1
9886,2
5265,13
137392,2
55970,4
56110,9
4646,11
83700,2
577,14
4879,7
4867,16
6509,1
1473,11
154214,14
255231,5
55613,28
3122,50
100132285,3
10390,24
84676,28
83901,11
9294,32
81794,56
153478,17
142,7
689,2
696,31
56994,30
55706,3
80150,40
80863,2
11030,3
9735,32
90589,15
6175,1
158399,15
284486,34
79812,67
10018,17
4858,4
1622,1
10194,1
55013,23
7702,6
387755,16
5745,1
84215,2
80816,1
79825,2
10529,4
5100,1
994,31
29986,8
5692,33
738,7
26038,24
79832,1
128989,14
401138,81
79744,29
5409,9
4124,4
58500,11
5141,16
3033,54
84934,38
64782,4
80315,136
64746,8
173,20
118987,23
5324,9
5886,51
9039,1
10436,40
646817,1
23616,6
3656,5
84524,11
2053,15
55858,2
55287,11
5664,49
23204,2
53916,24
55062,77
10782,4
80817,15
57531,11
64748,24
86,2
29922,2
945,227
56006,27
2824,11
84726,101
10235,50
10533,9
56474,1
85395,2
287,84
116,16
54480,22
3561,15
64854,466
51435,4
91662,25
399512,8
2230,1
128434,15
130074,1
100652748,119
8434,11
56103,3
55778,4
25800,14
199731,6
10514,73
1769,6
7940,40
10592,2
80762,34
94086,159
730112,16
51059,1
57191,4
3068,1
162993,70
51307,124
84947,53
56912,61
51250,13
8639,22
284217,10
284613,6
441150,377
10062,22
23096,1
56935,56
55582,46
84283,22
4995,8
56931,1
56124,1
388697,20
119032,97
23384,8
337959,2
171017,1
338751,1
116071,91
127544,78
202243,1
150290,79
79751,1
3785,87
55703,44
7534,9
4302,3
80301,1
51433,12
145645,1
256364,26
10389,39
51501,15
349565,2
1292,20
83986,2
101059953,20
101059938,1
390,50
57455,16
5645,51
23194,163
7905,3
7227,7
4166,36
11015,22
1317,34
7915,9
90407,28
1196,3
65258,22
28985,1
10542,43
116173,12
28316,35
286336,1
25824,22
8424,5
2034,1
58524,30
222950,38
9394,10
64860,54
366,34
51028,27
339967,14
785,1
114571,19
342979,6
4594,1
145282,40
10818,4
83650,44
5550,67
4046,21
91603,47
259217,57
85437,120
9205,23
114794,112
7424,3
7126,21
634,42
1612,1
83460,13
5272,37
92399,12
200916,13
27143,2
3661,58
51114,13
7264,12
113835,1
54536,61
983,1
5118,26
3382,1
55784,5
9993,7
5364,32
6128,35
1088,3
133383,1
10673,33
153339,62
170591,37
283152,17
8453,183
1124,13
9823,106
2091,55
144132,1
54972,8
340359,70
389206,6
125150,66
84866,19
1617,31
9218,115
642612,50
9521,1
10999,19
25822,19
79171,12
3481,3
30834,40
79083,1
122945,1
6876,14
27245,2
8161,72
3346,13
9921,13
137902,21
55511,30
6197,12
90070,69
9399,1
5620,3
1845,13
3437,1
29984,8
10102,2
6911,1
399687,14
7403,34
57403,4
9235,2
57696,4
23562,1
92,1
4682,21
25885,1
63892,28
65263,4
55268,37
27,1
9429,4
131474,1
970,4
353274,2
25,7
65988,12
127829,3
286319,1
390874,14
2747,12
93349,18
117583,5
127262,3
9742,23
725,9
1081,9
5947,3
728113,77
57830,1
26281,58
114902,8
84790,60
386618,24
553115,1
2176,9
136051,192
583,10
6515,73
3911,147
57695,3
5211,11
150864,9
5985,48
388611,104
3265,42
54602,2
56155,15
419,118
54978,35
79414,14
10856,45
26054,1
1588,21
22803,24
26576,92
51230,34
440603,25
10497,18
92345,8
63916,7
414918,39
11147,6
84954,68
219670,6
5817,3
653269,2
54363,22
131540,5
84310,15
197407,19
2597,24
943,7
5110,45
79635,34
5154,4
5929,6
132789,169
23387,28
374986,16
1996,16
223,18
3134,25
2796,8
9861,4
286077,11
6276,55
10982,47
79589,6
9765,5
140465,1
168417,36
8786,64
6742,1
100288797,2
256329,11
1469,10
79833,16
23322,1
65244,3
4790,3
202559,22
25878,25
8761,26
5589,23
57047,11
54918,10
8455,78
51747,149
5602,7
5119,1
844,1
3177,34
374393,126
29925,25
56133,150
3831,1
80723,41
2978,1
118142757,7
79998,5
5358,66
783,26
56829,28
26045,28
54848,89
6992,26
4056,42
340719,54
83894,21
220134,1
9936,6
64094,29
154141,1
79725,5
90411,14
51088,13
114907,10
89882,1
56776,81
58155,25
3645,1
399888,31
60487,17
149699,55
26086,4
10216,6
285600,6
196541,1
220164,7
11030,36
6382,72
57666,2
84301,6
162681,6
54212,14
84669,11
10428,25
159,8
4671,6
6596,7
5029,2
932,23
80262,17
5878,9
11100,18
27136,1
7454,5
11034,24
10942,14
54856,11
283471,1
1580,1
10724,8
5366,12
51807,70
6518,43
10425,23
8544,28
5276,47
805,2
808,17
801,22
715,5
729857,14
3219,51
8454,1
1460,5
51510,6
25801,7
1553,77
2983,5
23228,7
64928,4
387718,1
84223,6
27134,22
340204,22
1158,25
56135,164
3809,81
55148,24
23639,7
51105,2
64395,113
387836,41
6869,6
26986,33
160777,33
4616,6
8777,3
27123,2
5733,22
26577,6
347517,76
4609,13
7109,3
64403,1
51668,42
113452,3
339976,14
51024,1
70,9
3394,25
79178,13
79057,36
78988,3
6323,1
10055,1
164127,41
3693,3
22996,22
147694,51
23105,73
284340,30
8861,10
7743,15
54439,2
6295,10
140886,4
120787,3
326340,7
57107,108
155435,5
25963,1
1436,1
56729,4
8837,40
8269,6
9929,7
25807,42
84074,15
10630,19
79022,32
1791,4
25844,66
1152,17
140683,24
3158,1
9092,12
23646,30
84275,18
57404,3
26285,12
729359,1
757,27
1945,81
2256,23
9810,12
57103,1
6130,10
399814,140
27185,6
139604,38
151516,64
3799,108
2057,29
23040,50
8811,4
5607,28
55790,2
387990,34
22869,11
54887,17
10844,36
85474,18
101,2
10755,11
51368,30
150921,29
1476,21
7432,5
57648,9
4514,2
2475,52
54438,7
677,6
51526,2
285973,2
23225,1
84328,8
2907,5
2931,76
64699,1
5121,2
2037,58
55273,29
1727,13
2948,21
79809,1
1413,2
348158,3
89832,119
23070,2
5590,17
54927,3
5672,21
170302,23
63915,16
53940,21
1445,3
8614,8
84217,27
79050,4
55022,1
378884,56
10243,5
89801,40
79898,1
10556,7
55284,10
10397,26
126961,4
333932,1
653604,76
9382,5
55860,1
79400,14
7286,68
28511,66
9825,14
9607,30
27005,2
6240,1
51497,1
4675,36
5528,17
134429,40
26190,1
5001,12
23438,18
9380,13
85016,4
6303,26
4092,7
7083,2
128876,7
3426,2
5999,1
55663,6
84878,76
29855,19
10577,13
133121,17
23516,7
25770,2
48,1
161436,10
5261,4
132884,112
11262,72
355,19
54106,59
83604,134
162962,1
51300,1
627,26
407738,17
56970,27
5644,77
57038,2
79153,11
8991,4
4685,22
79369,1
79777,9
26156,6
3960,12
10573,65
115948,6
100310812,8
5243,80
201232,7
1382,1
2104,1
50618,22
54861,18
254048,26
83706,57
9075,26
2591,1
80143,3
9988,45
114792,9
9527,119
196513,23
4690,27
29916,24
51095,1
282770,11
23007,46
6783,19
4747,4
125950,1
83449,36
195814,2
9064,17
155066,1
57599,1
53340,2
57594,18
339123,2
523,4
140836,1
64651,4
2710,103
286128,1
26088,10
1854,20
89910,1
653404,15
51440,4
55024,287
123264,1
7087,59
55536,95
4066,1
9609,5
54884,59
23312,1
54939,6
1075,227
221545,3
79154,2
84259,29
6207,11
818,1
8531,33
404281,1
1010,60
55727,10
1811,11
22948,7
100137047,1
84955,9
120939,18
10261,96
84681,1
54328,33
313,3
57665,2
993,32
80067,34
374383,5
55662,5
51187,10
624,62
5089,11
9743,1
6173,27
92579,162
135250,18
10635,8
10006,7
28977,13
29985,4
7141,4
3586,15
50813,2
124801,60
670,22
8505,1
9219,1
55769,9
79770,36
8073,10
29123,14
10980,79
30,17
6136,211
116028,4
29887,11
64446,1
5901,3
64423,11
8926,4
100271927,2
3111,1
84162,1
51676,22
79948,11
29902,2
55794,7
57670,2
26165,3
3398,1
57476,3
30848,169
22924,7
1370,47
55133,6
4547,1
124790,13
26341,43
353143,9
2968,23
752,5
200014,35
7054,28
1875,65
4850,7
25949,72
4782,5
51649,5
7753,8
388389,34
105,13
11103,156
26284,8
176,5
11101,54
11273,57
80222,11
169166,10
201456,5
100133053,75
100129239,11
8170,1
84108,3
2625,1
57480,2
375612,95
306,32
51086,2
100526835,1
50616,2
56704,28
7329,135
8482,21
23779,76
4216,11
80704,6
139341,43
10219,6
140690,14
11026,13
11031,5
151648,8
144100,17
23765,7
115703,89
113146,46
9827,1
63941,31
79968,6
54855,11
7850,18
10572,4
91942,10
2014,115
5025,63
4215,20
6093,39
140870,2
399474,32
140461,1
130013,156
23499,20
83786,299
64419,72
3300,1
4781,1
3371,9
5306,33
8814,13
64395,27
321,4
10660,24
57147,1
57604,42
2588,3
84465,1
4493,16
10285,7
400735,11
2326,1
34,2
9517,8
51154,14
79714,8
22906,2
10046,28
8673,8
51001,2
51298,9
1072,4
152273,8
2548,9
9104,1
9635,10
8723,44
50619,11
10324,1
2697,31
55672,3
285190,9
166379,6
912,1
5274,5
6135,9
80028,11
9582,25
50511,4
4248,1
644019,12
9476,2
83416,28
9127,2
64087,1
1812,2
5629,19
9370,2
162417,235
6860,38
108,10
402135,10
54954,8
4808,4
10637,2
56137,2
8712,44
5557,7
29115,13
79020,1
143503,33
10335,1
9282,37
11335,34
254295,1
57381,1
10211,4
7798,39
3918,23
339324,7
5539,8
64090,16
50809,2
84993,27
2202,10
4000,2
5026,20
64342,52
6940,5
2859,6
7337,133
4698,5
2287,5
29926,67
9363,532
112609,1
2950,42
57506,1
10459,26
9881,1
9253,11
5885,7
79134,25
5888,1
2266,2
55151,4
94104,6
5228,14
8087,10
3898,8
56675,12
122553,16
23759,2
283927,60
51163,6
2049,46
55670,1
201798,121
64061,7
83940,19
10252,30
25987,2
8087,78
284194,8
199675,7
9854,767
340481,30
84437,28
23753,2
6304,22
969,1
130507,1
8898,18
5275,2
4927,33
7170,40
257629,8
4983,6
2840,3
7525,1
161823,23
374454,2
57146,27
10142,39
644414,47
30818,2
94134,2
10069,4
1523,17
22913,28
55726,22
1072,25
10043,1
192666,3
26249,4
26995,1
100861412,1
25788,5
4110,17
8747,19
10943,2
6447,5
79184,6
3858,41
3301,15
1364,29
8624,1
7443,12
3304,10
3303,3
2018,5
11144,42
59348,4
8078,106
3070,43
9472,10
57140,3
79680,37
22925,19
147007,3
84925,3
114882,1
54800,1
262,22
10289,3
613,4
7179,48
29850,6
54806,78
6184,1
55656,1
7407,1
916,656
23126,1
171023,9
55092,4
6139,8
280,6
84330,1
29074,22
388962,10
7533,6
56478,23
6660,22
50488,51
51073,2
653486,12
7415,26
8546,51
362,6
26011,1
54810,11
4905,11
26027,7
53944,85
80267,30
56107,4
55596,5
57616,5
84271,24
1810,12
23060,8
89874,35
10469,31
56907,2
5493,4
51070,2
57556,33
131076,91
5786,1
5090,13
51299,13
1400,1
7049,25
23386,2
64784,1
56134,12
10992,34
4831,1
10492,1
55667,1
286097,5
57187,17
3105,17
54816,6
55147,1
3485,13
9267,80
1874,45
57583,12
51540,6
4361,16
54733,8
406,5
5471,28
222255,71
56896,77
5702,15
51098,3
5732,31
6780,8
27284,13
80818,1
84281,12
10544,32
11004,3
9904,26
55093,1
55288,32
3853,29
8289,1
720,2
721,6
80000,22
9337,1
2760,32
6620,3
27013,5
3914,85
79853,26
79908,173
55168,4
83871,1
4548,45
1960,3
5669,67
3972,3
51070,1
388561,10
6128,14
5176,31
51032,1
402,18
5910,3
6262,11
51122,3
8227,1
6157,1
25988,48
23451,84
8045,1
151987,55
104,12
84502,4
55705,1
27300,119
80228,5
2539,4
8120,27
51081,6
2241,17
22837,6
307,43
85464,3
378,2
79012,1
2565,1
23623,16
55758,81
8907,31
149461,1
5420,7
5424,20
152559,12
10057,45
892,33
10332,1
83547,4
23109,7
79966,14
9758,34
5884,19
92129,6
1968,46
55608,1
56666,7
84102,14
79847,34
11082,211
21,25
1762,2
8914,5
9459,13
54915,10
5610,1
285429,54
9568,6
100130086,1
100506164,12
57139,21
84708,1
359710,72
4618,9
55171,37
125962,11
171546,84
4752,18
6707,9
5962,31
57578,42
80774,44
9020,1
80757,2
23396,4
2717,24
4856,19
23176,2
155006,4
84867,14
1198,70
79576,2
10260,1
1820,18
56101,13
253769,29
121274,11
8562,2
57380,1
51524,18
26191,9
23038,61
391723,39
23066,55
5137,3
79803,2
3688,1
284348,1
312,129
55312,1
2928,13
653781,257
63973,93
91445,6
10484,6
22802,1
29095,2
145226,10
284418,20
381,4
25966,48
64857,1
79161,38
100532731,200
23500,18
80176,30
152,56
3069,26
33,17
84229,4
65117,19
51014,13
100302736,116
401562,57
3223,8
5174,2
29123,7
3233,1
9814,62
51388,2
152404,1
6234,3
55789,70
150737,4
54014,34
3921,21
6310,6
23097,3
84935,1
23262,62
1729,7
128977,3
22856,10
60494,2
8440,30
3892,8
1310,1
3118,4
7165,5
55589,7
7001,9
57402,1
3782,22
387911,17
6432,3
3270,47
7515,20
149951,8
4306,65
56341,2
56647,24
10213,1
55295,64
9152,1
222642,38
26521,15
9525,11
26235,1
51655,3
10063,20
3026,1
9204,9
127602,39
2323,21
8517,51
285753,24
23510,34
23462,4
28962,37
80830,39
26229,2
3175,26
11232,30
8884,29
146395,5
284040,3
400793,1
129531,1
4482,14
10815,59
2184,39
23355,14
551,3
25902,7
2993,8
57707,3
11237,54
996,1
401474,2
51710,19
5192,10
5139,19
64210,19
2027,13
23446,16
745,7
2314,15
5187,4
9318,13
1471,44
3159,612
896,66
246269,3
203068,30
55666,5
337963,6
63875,23
55209,5
353145,3
1164,39
28981,1
136647,25
4978,51
55770,23
196074,1
79651,24
8743,2
23523,1
3420,9
5348,4
10939,8
57551,1
7389,10
55719,14
8932,1
134957,5
55300,6
2668,11
8214,13
63948,105
729238,26
60401,22
54434,12
11255,2
23469,28
131870,2
3945,1
169966,36
51545,1
128408,6
1877,1
4008,15
2694,1
222223,35
3157,13
6603,1
3078,25
10554,49
51751,2
6507,2
54913,61
3581,3
158297,21
339287,2
4684,2
9169,21
91624,1
205147,42
4535,1
3566,12
7039,35
29919,3
285613,2
7203,15
5496,1
684,2
116412,64
221409,18
11072,1
6233,6
53942,1
3839,3
51333,7
9712,9
23432,3
7456,32
8578,1
6925,6
8834,3
79147,1
6122,4
3240,1
4738,1
80326,7
65078,6
11056,2
23475,1
23404,33
152206,12
8900,3
345062,23
6709,28
201134,22
3276,1
27086,1
2316,43
125950,3
402117,1
84665,2
55257,23
64147,57
23564,60
140680,2
260425,4
7422,1
57709,1
5832,1
161,40
26173,18
92689,3
22818,232
11258,24
54894,1
132671,10
79958,64
256435,138
3361,1
23558,12
7784,16
26584,12
23403,66
197335,1
54998,61
51109,153
64581,2
84614,1
51608,42
64208,1
148109,85
23512,17
79711,7
84520,1
27190,1
396,1
51421,1
9088,5
9210,6
8536,9
6002,14
4174,19
23557,1
91683,8
55351,6
58493,5
9725,2
3140,1
10197,53
50937,2
11070,78
81873,2
1717,1
6050,11
90134,13
443,54
65217,18
4580,10
51188,29
983,34
56992,19
140707,1
1583,31
254170,8
2804,23
84033,29
79805,1
10409,3
89944,6
9875,2
10249,2
3888,5
9488,1
7099,18
653499,10
3963,22
150379,1
8707,3
84163,14
401548,2
84303,22
2222,29
5457,1
10728,11
780776,1
587,1
64092,2
54551,48
83636,7
10721,38
475,18
10467,3
285761,28
285855,9
5463,8
339541,27
7763,35
51377,1
3169,113
54899,15
10195,18
375791,28
64856,42
25980,2
2271,21
221545,7
3440,16
6878,38
56889,13
5673,2
8260,9
55070,73
54758,1
10902,41
23443,1
93183,28
10793,16
904,29
1608,166
440068,38
114049,59
5602,1
22981,1
2824,36
122622,68
255022,9
9771,58
25833,22
4246,98
55526,27
2168,1
85453,4
196483,1
3344,82
6903,34
8655,30
140689,470
90113,44
79885,36
55466,13
54832,5
51427,1
64225,127
3742,1
9465,6
10040,10
4067,1
387082,18
797,4
85363,12
57143,12
9168,9
5431,3
203111,33
3804,35
29780,1
10263,10
26130,16
54543,5
126248,39
196294,13
9173,1
92181,57
3232,1
8405,15
348995,15
64102,22
9898,1
8685,1
153090,54
398,23
5976,89
10513,19
4054,136
2735,20
100188893,1
7334,35
339230,1
147719,4
7417,13
51199,1
375248,13
4595,2
2982,2
146456,7
26135,3
5634,34
7098,2
3007,13
4041,21
2483,2
79643,6
11098,41
5161,11
84061,16
7089,7
10603,4
220323,20
10073,120
55160,21
3985,3
414149,117
22878,4
57016,13
9507,5
9989,10
4750,59
29944,27
79042,408
28957,15
199223,1
5824,1
5682,29
25873,23
23039,4
123688,1
4637,2
50805,20
64359,9
8659,5
1161,20
4619,11
369,1
55036,37
51529,1
23420,1
100101629,1
729408,16
26749,2
347734,33
22847,4
51406,1
729440,1
342931,2
51606,14
116448,1
9107,91
8908,9
921,1
3685,20
5203,1
643246,10
64798,32
10325,37
4798,36
6721,6
55764,91
200765,29
30850,1
7410,22
57621,59
6950,50
317,8
23184,8
118980,13
55103,6
6655,57
55228,2
56605,14
409,1
246778,3
57589,1
60682,1
23495,13
10021,2
170062,37
54812,56
273,1
4783,96
1408,93
84874,1
54514,63
9611,17
24145,4
8611,1
51208,5
4336,90
3658,8
91894,8
84946,2
5446,2
9436,10
4601,15
84289,44
124446,31
1611,1
81792,1
84179,32
112942,3
2315,14
146223,18
10613,1
610,1
1007,20
4101,39
266740,55
3077,72
51077,4
645104,5
91663,16
118424,6
126282,376
84839,1
317662,4
60672,12
9668,12
80152,1
162427,8
55361,7
51765,4
92999,2
92344,1
157506,1
55897,159
51669,13
84331,5
6539,5
84315,18
7135,22
26271,99
2520,5
23365,29
3643,100
50717,60
29766,14
5510,27
360,2
2039,2
57479,2
10474,6
4735,1
122786,29
192286,1
152110,12
9563,26
25914,9
10475,31
27238,3
54704,10
55198,66
23509,9
1442,6
1443,4
55766,56
494470,3
80705,1
150221,1
4060,41
9573,59
6418,1
10262,27
344892,16
117,1
6732,1
6618,5
65989,3
25937,41
142683,5
1409,7
102724652,15
6598,14
26750,1
10214,6
492,3
8913,26
2960,13
10446,2
51701,7
64795,2
