gene study_attention
ENSG00000291147 32
ENSG00000087338 25
ENSG00000291147 34
ENSG00000186143 8
ENSG00000118960 4
ENSG00000115750 14
ENSG00000071967 5
ENSG00000114933 45
ENSG00000155754 56
ENSG00000291147 51
ENSG00000291147 8
ENSG00000117560 42
ENSG00000291147 7
ENSG00000163535 12
ENSG00000125633 15
ENSG00000182866 1
ENSG00000143164 22
ENSG00000291147 30
ENSG00000291147 20
ENSG00000291147 14
ENSG00000160803 1
ENSG00000291147 62
ENSG00000291147 19
ENSG00000291147 7
ENSG00000291147 5
ENSG00000291147 114
ENSG00000291147 2
ENSG00000291147 4
ENSG00000291147 8
ENSG00000291147 18
ENSG00000116783 20
ENSG00000162664 13
ENSG00000291147 7
ENSG00000163874 10
ENSG00000291147 6
ENSG00000121988 15
ENSG00000183891 2
ENSG00000291147 8
ENSG00000291147 4
ENSG00000155367 22
ENSG00000188396 4
ENSG00000154305 3
ENSG00000143337 62
ENSG00000116691 62
ENSG00000183317 16
ENSG00000143554 12
ENSG00000205111 4
ENSG00000275052 65
ENSG00000163806 13
ENSG00000067334 16
ENSG00000162735 70
ENSG00000291147 21
ENSG00000152061 14
ENSG00000203667 36
ENSG00000291147 5
ENSG00000291147 44
ENSG00000188807 14
ENSG00000143740 1
ENSG00000085831 17
ENSG00000127483 58
ENSG00000197056 20
ENSG00000143702 35
ENSG00000157978 17
ENSG00000158615 6
ENSG00000159596 1
ENSG00000162408 1
ENSG00000197364 121
ENSG00000159409 15
ENSG00000198198 9
ENSG00000178922 13
ENSG00000154222 18
ENSG00000213057 9
ENSG00000240021 2
ENSG00000171722 6
ENSG00000137942 116
ENSG00000158062 1
ENSG00000162779 82
ENSG00000159445 33
ENSG00000162641 2
ENSG00000169914 10
ENSG00000174827 99
ENSG00000160818 13
ENSG00000121931 25
ENSG00000126107 46
ENSG00000160741 68
ENSG00000244057 19
ENSG00000185966 60
ENSG00000117010 1
ENSG00000179930 4
ENSG00000162650 11
ENSG00000203985 7
ENSG00000203786 54
ENSG00000172155 9
ENSG00000186226 11
ENSG00000240386 1
ENSG00000240563 2
ENSG00000132854 3
ENSG00000186844 4
ENSG00000196734 2
ENSG00000134207 79
ENSG00000120370 9
ENSG00000160678 24
ENSG00000160678 16
ENSG00000162639 19
ENSG00000160072 1
ENSG00000116729 28
ENSG00000127054 2
ENSG00000224051 37
ENSG00000126070 68
ENSG00000185962 3
ENSG00000187238 57
ENSG00000187170 44
ENSG00000187173 92
ENSG00000187180 9
ENSG00000187223 85
ENSG00000132716 34
ENSG00000134744 16
ENSG00000024526 14
ENSG00000162511 12
ENSG00000188761 147
ENSG00000123472 55
ENSG00000162365 14
ENSG00000186207 21
ENSG00000081026 8
ENSG00000143674 2
ENSG00000130775 9
ENSG00000126705 23
ENSG00000173436 2
ENSG00000183814 13
ENSG00000270601 5
ENSG00000058453 27
ENSG00000183831 12
ENSG00000080345 50
ENSG00000291147 4
ENSG00000143093 14
ENSG00000154358 20
ENSG00000135837 26
ENSG00000143776 42
ENSG00000188859 11
ENSG00000097096 12
ENSG00000204479 24
ENSG00000174606 10
ENSG00000142661 27
ENSG00000142864 20
ENSG00000178104 7
ENSG00000291147 3
ENSG00000291147 7
ENSG00000163263 8
ENSG00000158966 70
ENSG00000203666 26
ENSG00000130762 80
ENSG00000164011 13
ENSG00000180667 2
ENSG00000177414 8
ENSG00000162819 15
ENSG00000162594 1
ENSG00000183508 1
ENSG00000081019 13
ENSG00000143353 5
ENSG00000122432 103
ENSG00000143502 1
ENSG00000143028 36
ENSG00000162783 2
ENSG00000169291 39
ENSG00000146463 30
ENSG00000291147 119
ENSG00000291147 13
ENSG00000115107 2
ENSG00000225855 53
ENSG00000189337 6
ENSG00000085978 31
ENSG00000117597 22
ENSG00000175984 31
ENSG00000143624 55
ENSG00000162624 10
ENSG00000186007 54
ENSG00000272031 18
ENSG00000144233 5
ENSG00000291147 24
ENSG00000291147 2
ENSG00000291147 2
ENSG00000291147 29
ENSG00000134202 49
ENSG00000291147 12
ENSG00000117280 69
ENSG00000291147 173
ENSG00000288859 25
ENSG00000291147 32
ENSG00000291147 7
ENSG00000135632 8
ENSG00000184924 6
ENSG00000291147 30
ENSG00000198885 36
ENSG00000264522 175
ENSG00000291147 17
ENSG00000188886 37
ENSG00000291147 295
ENSG00000291147 4
ENSG00000291147 1
ENSG00000291147 39
ENSG00000291147 44
ENSG00000291147 18
ENSG00000117395 1
ENSG00000291147 6
ENSG00000291147 24
ENSG00000291147 1
ENSG00000291147 32
ENSG00000291147 24
ENSG00000291147 6
ENSG00000291147 84
ENSG00000291147 16
ENSG00000291147 145
ENSG00000162623 97
ENSG00000144228 29
ENSG00000143751 8
ENSG00000215704 14
ENSG00000116478 33
ENSG00000198771 21
ENSG00000163564 25
ENSG00000215784 10
ENSG00000291147 62
ENSG00000162949 31
ENSG00000291147 14
ENSG00000291147 13
ENSG00000291147 13
ENSG00000291147 24
ENSG00000198130 9
ENSG00000291147 9
ENSG00000291147 20
ENSG00000152683 50
ENSG00000162585 11
ENSG00000291147 47
ENSG00000291147 25
ENSG00000152082 1
ENSG00000086015 9
ENSG00000163214 52
ENSG00000163803 16
ENSG00000134371 44
ENSG00000160783 1
ENSG00000138439 8
ENSG00000142698 25
ENSG00000130695 1
ENSG00000291147 35
ENSG00000126106 3
ENSG00000213047 69
ENSG00000037637 10
ENSG00000018699 10
ENSG00000001461 2
ENSG00000291147 17
ENSG00000291147 26
ENSG00000173272 154
ENSG00000163154 7
ENSG00000291147 28
ENSG00000144369 3
ENSG00000197147 117
ENSG00000152086 20
ENSG00000291147 9
ENSG00000291147 18
ENSG00000134222 7
ENSG00000155729 13
ENSG00000117593 23
ENSG00000291147 33
ENSG00000169994 1
ENSG00000291147 3
ENSG00000291147 6
ENSG00000291147 27
ENSG00000213901 4
ENSG00000198520 5
ENSG00000291147 6
ENSG00000008130 26
ENSG00000291147 2
ENSG00000291147 2
ENSG00000183733 8
ENSG00000291147 4
ENSG00000189030 5
ENSG00000177674 1
ENSG00000291147 214
ENSG00000160781 34
ENSG00000276747 3
ENSG00000172878 51
ENSG00000156876 27
ENSG00000119004 1
ENSG00000138085 24
ENSG00000174950 89
ENSG00000172954 3
ENSG00000182600 24
ENSG00000189292 88
ENSG00000116299 13
ENSG00000205221 3
ENSG00000143382 27
ENSG00000291147 1
ENSG00000196660 12
ENSG00000133059 12
ENSG00000204120 3
ENSG00000115970 5
ENSG00000137944 67
ENSG00000162869 13
ENSG00000291147 17
ENSG00000116514 19
ENSG00000253831 4
ENSG00000183347 23
ENSG00000291147 8
ENSG00000188282 42
ENSG00000291147 95
ENSG00000040487 11
ENSG00000170417 79
ENSG00000163492 211
ENSG00000184898 14
ENSG00000151690 31
ENSG00000144357 4
ENSG00000137941 49
ENSG00000181378 42
ENSG00000291147 32
ENSG00000291147 19
ENSG00000176714 8
ENSG00000189410 36
ENSG00000174567 43
ENSG00000144488 3
ENSG00000168509 32
ENSG00000162571 15
ENSG00000291147 25
ENSG00000263961 59
ENSG00000173166 36
ENSG00000142961 24
ENSG00000173209 5
ENSG00000183598 3
ENSG00000291147 96
ENSG00000162670 97
ENSG00000291147 33
ENSG00000143970 1
ENSG00000291147 1
ENSG00000011523 17
ENSG00000291147 2
ENSG00000291147 2
ENSG00000116574 14
ENSG00000291147 41
ENSG00000082153 4
ENSG00000171492 76
ENSG00000291147 14
ENSG00000162373 11
ENSG00000003509 14
ENSG00000181218 6
ENSG00000291147 3
ENSG00000175137 9
ENSG00000291147 41
ENSG00000174502 21
ENSG00000153936 24
ENSG00000163792 23
ENSG00000188782 6
ENSG00000163053 1
ENSG00000291147 22
ENSG00000291147 20
ENSG00000291147 10
ENSG00000121486 293
ENSG00000144481 1
ENSG00000153823 5
ENSG00000172260 7
ENSG00000198925 27
ENSG00000135931 28
ENSG00000143442 43
ENSG00000264343 25
ENSG00000198570 17
ENSG00000121904 9
ENSG00000055070 6
ENSG00000074054 68
ENSG00000291147 29
ENSG00000072163 40
ENSG00000163462 81
ENSG00000123607 22
ENSG00000291147 5
ENSG00000291147 2
ENSG00000184599 4
ENSG00000174348 2
ENSG00000143919 23
ENSG00000198369 15
ENSG00000186517 16
ENSG00000122085 4
ENSG00000291147 6
ENSG00000291147 24
ENSG00000291147 7
ENSG00000134258 40
ENSG00000160714 15
ENSG00000132680 4
ENSG00000158428 46
ENSG00000136542 74
ENSG00000184330 1
ENSG00000185674 1
ENSG00000054282 20
ENSG00000117682 22
ENSG00000135913 4
ENSG00000168890 38
ENSG00000291147 25
ENSG00000143363 64
ENSG00000162951 24
ENSG00000144452 102
ENSG00000090686 7
ENSG00000291147 137
ENSG00000143494 7
ENSG00000291147 51
ENSG00000163395 12
ENSG00000183856 52
ENSG00000186453 13
ENSG00000291147 1
ENSG00000131778 14
ENSG00000182749 14
ENSG00000183513 28
ENSG00000186889 37
ENSG00000143452 63
ENSG00000116191 8
ENSG00000158793 22
ENSG00000138433 5
ENSG00000138081 3
ENSG00000291147 2
ENSG00000183607 27
ENSG00000028116 58
ENSG00000187123 2
ENSG00000117758 9
ENSG00000121310 12
ENSG00000086619 27
ENSG00000116273 2
ENSG00000144115 1
ENSG00000162493 103
ENSG00000163349 19
ENSG00000144278 28
ENSG00000136682 3
ENSG00000155636 6
ENSG00000172031 19
ENSG00000291147 46
ENSG00000291147 5
ENSG00000291147 13
ENSG00000152689 15
ENSG00000128683 30
ENSG00000152527 37
ENSG00000291147 2
ENSG00000011566 47
ENSG00000163072 18
ENSG00000133065 26
ENSG00000291147 2
ENSG00000291147 4
ENSG00000169621 1
ENSG00000197472 87
ENSG00000142632 6
ENSG00000085449 46
ENSG00000116786 5
ENSG00000291147 5
ENSG00000135968 10
ENSG00000291147 51
ENSG00000176261 74
ENSG00000122188 14
ENSG00000241399 57
ENSG00000291147 2
ENSG00000077232 14
ENSG00000134686 54
ENSG00000177181 18
ENSG00000155744 24
ENSG00000122484 5
ENSG00000163444 61
ENSG00000133226 5
ENSG00000144535 12
ENSG00000162873 37
ENSG00000036549 4
ENSG00000116903 70
ENSG00000198756 20
ENSG00000198912 1
ENSG00000116685 16
ENSG00000291147 11
ENSG00000291147 103
ENSG00000176083 37
ENSG00000204138 88
ENSG00000123989 23
ENSG00000142687 41
ENSG00000000457 1
ENSG00000291147 21
ENSG00000291147 6
ENSG00000066279 24
ENSG00000120334 43
ENSG00000291147 3
ENSG00000162598 1
ENSG00000144451 16
ENSG00000198160 37
ENSG00000291147 4
ENSG00000186377 65
ENSG00000162706 16
ENSG00000175087 11
ENSG00000138380 244
ENSG00000144214 15
ENSG00000143373 2
ENSG00000291147 4
ENSG00000196407 5
ENSG00000155066 20
ENSG00000150551 1
ENSG00000196182 7
ENSG00000160087 2
ENSG00000196912 1
ENSG00000175279 22
ENSG00000291147 30
ENSG00000213699 11
ENSG00000159208 3
ENSG00000117461 5
ENSG00000115295 1
ENSG00000163093 2
ENSG00000180902 17
ENSG00000174514 2
ENSG00000127838 24
ENSG00000131686 97
ENSG00000291147 23
ENSG00000291147 3
ENSG00000159214 41
ENSG00000143036 2
ENSG00000291147 11
ENSG00000291147 8
ENSG00000118242 9
ENSG00000158417 2
ENSG00000068784 30
ENSG00000142784 253
ENSG00000291147 63
ENSG00000204178 11
ENSG00000143409 19
ENSG00000291147 42
ENSG00000144161 44
ENSG00000291147 12
ENSG00000066248 66
ENSG00000291147 21
ENSG00000173163 11
ENSG00000164007 13
ENSG00000163463 13
ENSG00000142677 11
ENSG00000010165 99
ENSG00000177917 2
ENSG00000143147 26
ENSG00000178395 10
ENSG00000127463 4
ENSG00000291147 31
ENSG00000162763 4
ENSG00000186150 13
ENSG00000152760 6
ENSG00000163249 2
ENSG00000178021 47
ENSG00000065413 1
ENSG00000291147 13
ENSG00000163795 19
ENSG00000174151 6
ENSG00000154380 16
ENSG00000173212 30
ENSG00000178171 16
ENSG00000152133 5
ENSG00000175262 8
ENSG00000291147 57
ENSG00000144031 10
ENSG00000152430 20
ENSG00000168389 13
ENSG00000180488 58
ENSG00000162782 21
ENSG00000160097 10
ENSG00000134748 58
ENSG00000175707 31
ENSG00000115593 28
ENSG00000213160 4
ENSG00000174332 19
ENSG00000162490 4
ENSG00000169174 2
ENSG00000143653 4
ENSG00000115652 7
ENSG00000144567 84
ENSG00000142864 2
ENSG00000119812 26
ENSG00000123485 15
ENSG00000137968 2
ENSG00000144395 24
ENSG00000163596 32
ENSG00000291147 38
ENSG00000184005 9
ENSG00000168763 12
ENSG00000291147 2
ENSG00000291147 21
ENSG00000163012 21
ENSG00000162755 9
ENSG00000291147 54
ENSG00000143110 9
ENSG00000183888 5
ENSG00000123612 8
ENSG00000134369 31
ENSG00000143882 47
ENSG00000291147 1
ENSG00000160688 1
ENSG00000163002 57
ENSG00000156966 4
ENSG00000169905 27
ENSG00000153237 154
ENSG00000187957 20
ENSG00000119787 2
ENSG00000162994 32
ENSG00000178602 50
ENSG00000291147 42
ENSG00000143207 9
ENSG00000291147 20
ENSG00000180398 1
ENSG00000132849 203
ENSG00000163050 52
ENSG00000291147 86
ENSG00000173218 34
ENSG00000142686 139
ENSG00000291147 24
ENSG00000163877 9
ENSG00000143458 15
ENSG00000291147 12
ENSG00000136541 79
ENSG00000291147 32
ENSG00000152332 10
ENSG00000291147 1
ENSG00000291147 3
ENSG00000055917 53
ENSG00000143786 1
ENSG00000157870 4
ENSG00000291147 3
ENSG00000291147 55
ENSG00000291147 22
ENSG00000159374 11
ENSG00000137965 35
ENSG00000144362 22
ENSG00000173947 19
ENSG00000138035 12
ENSG00000138036 11
ENSG00000144040 10
ENSG00000291147 45
ENSG00000055732 22
ENSG00000204104 7
ENSG00000173080 16
ENSG00000171488 32
ENSG00000153086 42
ENSG00000151414 3
ENSG00000088280 107
ENSG00000291147 38
ENSG00000291147 48
ENSG00000158055 2
ENSG00000144045 2
ENSG00000144468 9
ENSG00000172985 47
ENSG00000291147 30
ENSG00000077254 9
ENSG00000163013 12
ENSG00000137960 56
ENSG00000162999 18
ENSG00000273045 57
ENSG00000291147 34
ENSG00000084070 30
ENSG00000065548 41
ENSG00000115207 24
ENSG00000135966 16
ENSG00000291147 13
ENSG00000069248 90
ENSG00000144136 15
ENSG00000291147 14
ENSG00000291147 5
ENSG00000291147 51
ENSG00000158411 2
ENSG00000158552 21
ENSG00000233608 5
ENSG00000124380 1
ENSG00000171853 2
ENSG00000143889 5
ENSG00000198860 65
ENSG00000163060 1
ENSG00000176256 31
ENSG00000291147 4
ENSG00000179914 22
ENSG00000291147 72
ENSG00000198715 16
ENSG00000162972 137
ENSG00000291147 18
ENSG00000152049 8
ENSG00000204099 15
ENSG00000158764 4
ENSG00000266094 8
ENSG00000186197 4
ENSG00000144401 56
ENSG00000152147 49
ENSG00000134321 70
ENSG00000162390 17
ENSG00000143614 2
ENSG00000154007 8
ENSG00000071909 3
ENSG00000176946 4
ENSG00000160055 7
ENSG00000168395 23
ENSG00000291147 35
ENSG00000155657 64
ENSG00000137976 3
ENSG00000162441 20
ENSG00000085998 11
ENSG00000091428 15
ENSG00000134365 101
ENSG00000079785 4
ENSG00000071575 44
ENSG00000135845 55
ENSG00000116698 1
ENSG00000162736 41
ENSG00000117461 1
ENSG00000144224 25
ENSG00000144580 39
ENSG00000123684 6
ENSG00000142892 23
ENSG00000085999 50
ENSG00000060656 6
ENSG00000143294 45
ENSG00000198626 27
ENSG00000116147 2
ENSG00000162998 7
ENSG00000117707 8
ENSG00000168918 11
ENSG00000136560 2
ENSG00000075945 22
ENSG00000003400 29
ENSG00000291147 22
ENSG00000158008 7
ENSG00000291147 21
ENSG00000116690 3
ENSG00000157873 97
ENSG00000143622 27
ENSG00000291147 188
ENSG00000162928 60
ENSG00000291147 40
ENSG00000116584 27
ENSG00000174842 52
ENSG00000291147 353
ENSG00000134256 23
ENSG00000215788 25
ENSG00000153029 101
ENSG00000291147 5
ENSG00000121454 7
ENSG00000142675 15
ENSG00000121900 24
ENSG00000184182 6
ENSG00000162729 2
ENSG00000158022 104
ENSG00000170035 45
ENSG00000090432 119
ENSG00000135926 44
ENSG00000163467 20
ENSG00000250565 26
ENSG00000158246 2
ENSG00000291147 107
ENSG00000159346 4
ENSG00000142920 4
ENSG00000162613 2
ENSG00000173559 57
ENSG00000276600 13
ENSG00000163040 20
ENSG00000163346 3
ENSG00000197713 1
ENSG00000197530 1
ENSG00000151353 2
ENSG00000115694 39
ENSG00000291147 28
ENSG00000171621 23
ENSG00000291147 41
ENSG00000163481 15
ENSG00000291147 78
ENSG00000117362 18
ENSG00000186063 46
ENSG00000143862 2
ENSG00000152382 31
ENSG00000144015 15
ENSG00000188295 22
ENSG00000160062 5
ENSG00000291147 7
ENSG00000135905 8
ENSG00000035141 10
ENSG00000172456 9
ENSG00000143811 29
ENSG00000183386 42
ENSG00000291147 25
ENSG00000291147 12
ENSG00000115762 18
ENSG00000119771 5
ENSG00000291147 30
ENSG00000291147 5
ENSG00000122477 17
ENSG00000060688 24
ENSG00000291147 72
ENSG00000125703 32
ENSG00000162739 6
ENSG00000068912 72
ENSG00000162600 19
ENSG00000291147 11
ENSG00000198841 37
ENSG00000204822 1
ENSG00000291147 56
ENSG00000163866 10
ENSG00000132300 11
ENSG00000154370 29
ENSG00000085840 5
ENSG00000119865 113
ENSG00000197329 4
ENSG00000291147 12
ENSG00000115459 68
ENSG00000188643 109
ENSG00000072182 3
ENSG00000136718 9
ENSG00000143418 25
ENSG00000159479 14
ENSG00000239779 8
ENSG00000163001 3
ENSG00000291147 2
ENSG00000291147 7
ENSG00000010803 16
ENSG00000115042 2
ENSG00000143340 36
ENSG00000132773 2
ENSG00000291147 14
ENSG00000132692 3
ENSG00000160785 9
ENSG00000291147 24
ENSG00000291147 71
ENSG00000035115 77
ENSG00000291147 22
ENSG00000144485 20
ENSG00000132330 7
ENSG00000054356 20
ENSG00000144591 1
ENSG00000087338 7
ENSG00000291147 61
ENSG00000214262 52
ENSG00000117697 82
ENSG00000183853 8
ENSG00000082126 369
ENSG00000254154 18
ENSG00000144057 18
ENSG00000134717 1
ENSG00000144026 5
ENSG00000291147 6
ENSG00000291147 20
ENSG00000162814 17
ENSG00000143376 1
ENSG00000132704 2
ENSG00000163534 5
ENSG00000198890 50
ENSG00000151418 7
ENSG00000159527 10
ENSG00000162543 205
ENSG00000172073 50
ENSG00000171357 6
ENSG00000150873 89
ENSG00000171848 8
ENSG00000162757 12
ENSG00000185946 33
ENSG00000159588 75
ENSG00000152076 45
ENSG00000115841 34
ENSG00000163006 6
ENSG00000143006 5
ENSG00000243943 38
ENSG00000116205 32
ENSG00000152078 2
ENSG00000243667 14
ENSG00000116641 1
ENSG00000187634 15
ENSG00000033122 2
ENSG00000008118 18
ENSG00000143217 25
ENSG00000162711 46
ENSG00000291147 6
ENSG00000160856 3
ENSG00000118733 2
ENSG00000152056 40
ENSG00000124370 29
ENSG00000163518 50
ENSG00000291147 23
ENSG00000164010 38
ENSG00000162526 5
ENSG00000154451 8
ENSG00000162654 13
ENSG00000143595 2
ENSG00000055813 11
ENSG00000155749 28
ENSG00000138395 2
ENSG00000003393 1
ENSG00000155755 29
ENSG00000291147 9
ENSG00000162444 3
ENSG00000143297 1
ENSG00000115687 13
ENSG00000143341 20
ENSG00000291147 27
ENSG00000136643 5
ENSG00000070759 17
ENSG00000121940 18
ENSG00000163155 3
ENSG00000221978 6
ENSG00000168528 2
ENSG00000163029 8
ENSG00000143994 15
ENSG00000092607 1
ENSG00000116157 7
ENSG00000168874 12
ENSG00000163166 49
ENSG00000117859 54
ENSG00000162775 5
ENSG00000065526 54
ENSG00000119535 23
ENSG00000128683 5
ENSG00000214114 3
ENSG00000117410 8
ENSG00000173692 40
ENSG00000121481 7
ENSG00000116288 4
ENSG00000158161 16
ENSG00000094963 1
ENSG00000134243 3
ENSG00000144283 7
ENSG00000163497 210
ENSG00000189171 22
ENSG00000179456 1
ENSG00000134375 8
ENSG00000116918 64
ENSG00000198612 40
ENSG00000143252 19
ENSG00000142945 136
ENSG00000081985 73
ENSG00000138028 5
ENSG00000162676 3
ENSG00000115325 4
ENSG00000116984 15
ENSG00000115194 29
ENSG00000138376 12
ENSG00000170485 16
ENSG00000143398 82
ENSG00000116016 4
ENSG00000135624 29
ENSG00000117395 2
ENSG00000162438 2
ENSG00000072135 79
ENSG00000034971 29
ENSG00000157851 17
ENSG00000291147 2
ENSG00000073737 6
ENSG00000170745 11
ENSG00000116455 29
ENSG00000230124 24
ENSG00000115556 46
ENSG00000158014 31
ENSG00000078808 14
ENSG00000163348 2
ENSG00000169241 168
ENSG00000052723 39
ENSG00000277462 7
ENSG00000291147 8
ENSG00000171729 12
ENSG00000115761 2
ENSG00000163472 16
ENSG00000116771 99
ENSG00000187699 21
ENSG00000135617 5
ENSG00000275111 1
ENSG00000115289 32
ENSG00000119820 8
ENSG00000114993 8
ENSG00000125611 3
ENSG00000291147 32
ENSG00000121851 79
ENSG00000132718 7
ENSG00000291147 1
ENSG00000057935 1
ENSG00000138050 31
ENSG00000143401 37
ENSG00000171163 56
ENSG00000132881 7
ENSG00000138092 12
ENSG00000143793 3
ENSG00000079277 31
ENSG00000130772 8
ENSG00000186141 17
ENSG00000143443 14
ENSG00000160050 1
ENSG00000117616 51
ENSG00000291147 3
ENSG00000164008 6
ENSG00000115648 13
ENSG00000118640 6
ENSG00000182551 10
ENSG00000115649 48
ENSG00000116525 80
ENSG00000117069 15
ENSG00000158716 2
ENSG00000160753 9
ENSG00000291147 29
ENSG00000291147 17
ENSG00000171103 2
ENSG00000182795 55
ENSG00000066322 14
ENSG00000143374 61
ENSG00000291147 22
ENSG00000291147 1
ENSG00000163156 5
ENSG00000291147 14
ENSG00000143612 37
ENSG00000118004 3
ENSG00000144354 30
ENSG00000115421 5
ENSG00000163798 34
ENSG00000157216 33
ENSG00000135838 10
ENSG00000135631 11
ENSG00000158828 27
ENSG00000134389 1
ENSG00000116209 2
ENSG00000197769 28
ENSG00000115425 29
ENSG00000198754 3
ENSG00000242485 4
ENSG00000143436 27
ENSG00000163202 1
ENSG00000159516 1
ENSG00000155438 35
ENSG00000291147 1
ENSG00000138100 12
ENSG00000115267 1
ENSG00000134193 3
ENSG00000143228 48
ENSG00000116221 52
ENSG00000291147 35
ENSG00000291147 19
ENSG00000156097 2
ENSG00000134216 7
ENSG00000157060 51
ENSG00000135842 1
ENSG00000135917 7
ENSG00000135951 6
ENSG00000122223 22
ENSG00000143179 16
ENSG00000162961 7
ENSG00000115274 8
ENSG00000198797 27
ENSG00000168758 18
ENSG00000162378 159
ENSG00000144320 8
ENSG00000125945 13
ENSG00000144229 55
ENSG00000136709 3
ENSG00000082146 112
ENSG00000138442 18
ENSG00000142910 15
ENSG00000057757 65
ENSG00000196290 6
ENSG00000135766 5
ENSG00000144579 2
ENSG00000132702 12
ENSG00000168958 20
ENSG00000128645 26
ENSG00000117640 26
ENSG00000010072 64
ENSG00000163545 5
ENSG00000142794 17
ENSG00000132323 12
ENSG00000291147 2
ENSG00000186501 21
ENSG00000117226 99
ENSG00000124839 5
ENSG00000114988 4
ENSG00000153107 7
ENSG00000069275 6
ENSG00000054277 15
ENSG00000119147 102
ENSG00000143921 66
ENSG00000138075 36
ENSG00000116667 1
ENSG00000142669 4
ENSG00000173409 19
ENSG00000117475 25
ENSG00000240344 3
ENSG00000185155 55
ENSG00000132677 60
ENSG00000291147 42
ENSG00000265972 35
ENSG00000182827 32
ENSG00000154252 2
ENSG00000143315 30
ENSG00000171174 16
ENSG00000169905 42
ENSG00000186283 41
ENSG00000143457 1
ENSG00000173846 52
ENSG00000291147 26
ENSG00000132879 8
ENSG00000291147 73
ENSG00000117148 22
ENSG00000122482 17
ENSG00000119285 11
ENSG00000291147 6
ENSG00000291147 8
ENSG00000162851 132
ENSG00000124019 34
ENSG00000291147 8
ENSG00000291147 23
ENSG00000162777 4
ENSG00000115226 61
ENSG00000291147 5
ENSG00000291147 45
ENSG00000163026 4
ENSG00000169604 11
ENSG00000185420 5
ENSG00000162520 1
ENSG00000162923 69
ENSG00000291147 5
ENSG00000127423 4
ENSG00000065600 146
ENSG00000118655 18
ENSG00000163374 15
ENSG00000153561 8
ENSG00000291147 1
ENSG00000115520 2
ENSG00000115363 98
ENSG00000114978 11
ENSG00000134253 9
ENSG00000163516 9
ENSG00000115806 1
ENSG00000068615 42
ENSG00000005448 23
ENSG00000136536 3
ENSG00000066557 17
ENSG00000291147 2
ENSG00000126070 14
ENSG00000135900 89
ENSG00000143319 60
ENSG00000174574 3
ENSG00000144524 1
ENSG00000187736 40
ENSG00000081692 21
ENSG00000117133 46
ENSG00000142751 89
ENSG00000125630 18
ENSG00000131914 45
ENSG00000291147 63
ENSG00000127125 24
ENSG00000163875 67
ENSG00000173614 12
ENSG00000291147 15
ENSG00000092853 1
ENSG00000244122 75
ENSG00000242515 4
ENSG00000242366 11
ENSG00000142611 17
ENSG00000116095 29
ENSG00000115598 25
ENSG00000135899 27
ENSG00000116161 1
ENSG00000116954 14
ENSG00000122224 2
ENSG00000079308 14
ENSG00000152253 5
ENSG00000291147 52
ENSG00000159592 9
ENSG00000291147 155
ENSG00000178623 80
ENSG00000188290 1
ENSG00000155363 3
ENSG00000074964 11
ENSG00000163510 50
ENSG00000291147 86
ENSG00000134698 40
ENSG00000115109 2
ENSG00000198522 18
ENSG00000143126 31
ENSG00000138073 6
ENSG00000189334 14
ENSG00000143367 11
ENSG00000291147 84
ENSG00000027869 108
ENSG00000138449 27
ENSG00000121766 33
ENSG00000160075 4
ENSG00000116218 6
ENSG00000170577 22
ENSG00000077152 27
ENSG00000178028 3
ENSG00000162836 7
ENSG00000189266 23
ENSG00000091106 9
ENSG00000291147 38
ENSG00000159363 1
ENSG00000026751 53
ENSG00000143355 1
ENSG00000163909 56
ENSG00000291147 57
ENSG00000115310 9
ENSG00000291147 40
ENSG00000135916 14
ENSG00000084090 17
ENSG00000115760 27
ENSG00000115350 36
ENSG00000070785 15
ENSG00000123685 4
ENSG00000136002 10
ENSG00000116663 29
ENSG00000143499 14
ENSG00000162946 20
ENSG00000116774 17
ENSG00000138382 2
ENSG00000163482 6
ENSG00000160803 51
ENSG00000197622 5
ENSG00000136631 24
ENSG00000291147 7
ENSG00000115946 14
ENSG00000215717 77
ENSG00000023572 41
ENSG00000184611 8
ENSG00000177519 8
ENSG00000169605 27
ENSG00000178585 34
ENSG00000116120 69
ENSG00000067704 67
ENSG00000197852 20
ENSG00000138430 40
ENSG00000189433 12
ENSG00000184492 44
ENSG00000184677 5
ENSG00000082497 4
ENSG00000122435 9
ENSG00000196141 15
ENSG00000291147 170
ENSG00000157881 123
ENSG00000143756 4
ENSG00000143845 5
ENSG00000007923 26
ENSG00000197785 16
ENSG00000142694 5
ENSG00000088205 15
ENSG00000157191 28
ENSG00000115392 21
ENSG00000291147 2
ENSG00000092978 7
ENSG00000171729 38
ENSG00000291147 8
ENSG00000132122 14
ENSG00000291147 20
ENSG00000117174 29
ENSG00000291147 76
ENSG00000175756 1
ENSG00000115998 8
ENSG00000116922 35
ENSG00000180098 21
ENSG00000116863 76
ENSG00000196505 3
ENSG00000158019 75
ENSG00000291147 17
ENSG00000143570 27
ENSG00000143032 42
ENSG00000143971 9
ENSG00000170340 5
ENSG00000172554 49
ENSG00000138443 51
ENSG00000091436 1
ENSG00000116882 22
ENSG00000136731 26
ENSG00000118246 38
ENSG00000291147 18
ENSG00000138375 4
ENSG00000132313 25
ENSG00000125571 3
ENSG00000115112 70
ENSG00000143476 70
ENSG00000172071 30
ENSG00000198399 157
ENSG00000013016 2
ENSG00000115137 28
ENSG00000163157 2
ENSG00000162430 13
ENSG00000119878 3
ENSG00000176407 141
ENSG00000116141 62
ENSG00000168894 3
