gene bait_usage
ETNK2 2
CLEC3B 1
MTA3 2
CACHD1 2
SH3D19 2
ZNF571 2
TFEB 2
DNAJB11 2
SOX15 2
HPGDS 2
CEP44 2
LONRF1 2
TINAG 2
CDKN1C 2
RFC5 2
MBD5 2
CASP14 2
RNF10 2
QPRT 3
KIF26B 2
HEPH 2
LUC7L3 1
CHRFAM7A 1
FAM110B 2
GALNT2 2
MAZ 2
PPP1R16A 2
AHNAK2 2
CHIT1 2
FGF8 2
SLC39A13 2
FCMR 1
CDKAL1 2
HSF2 2
SRSF6 2
CNNM3 2
TRAPPC2L 2
AMTN 2
CFAP97 2
TKT 2
KLF4 2
TMEM100 2
DOCK3 1
TXLNA 2
KCNQ1 2
CASC3 2
SERP2 2
CSGALNACT2 4
C1orf50 2
FBXL15 2
SNRPD3 2
VPS26C 2
HMGA2 2
TGFBR3 2
DUSP10 2
MCUR1 2
TRAPPC9 2
TP73 2
CRADD 2
POU2F2 2
LNX1 2
RNF5 2
EGFL8 2
FLCN 2
LCE2A 2
ITPR3 2
KIF14 2
HOXB2 2
SPON1 2
RUFY4 2
CD82 2
NR1H2 4
IZUMO1 2
ZSCAN4 2
TESPA1 2
SLC25A22 2
NR1D2 4
CACNG2 2
CALHM6 2
PURA 2
NAA25 2
UTP15 2
PPP6R3 2
CHST15 2
MCOLN1 2
GOLGA8G 2
FAM171B 2
MADD 2
CD33 2
FAM78A 2
MOGS 2
LHX2 2
NUDT18 2
WASF1 2
TMEM107 2
KPRP 2
SSTR1 2
DDX56 2
RPS2 2
SRPK1 2
METTL14 2
CTSW 2
CIAO2A 2
PIP4K2A 2
ZNF185 2
MAP4K4 2
CSNK1E 2
ZNF214 2
PNRC1 2
CD300H 2
ITPRIPL1 2
NAGK 2
TRIP12 2
PIDD1 2
TIPRL 2
MAGEB10 2
ELAVL2 2
C1QTNF5 2
GCDH 2
CAPZA2 2
SLC52A1 2
TMEM218 2
SERPINA7 2
FOXD2 2
ZSCAN23 2
HDAC7 2
THRSP 2
SPPL2A 2
ZC3H14 2
ZNF695 2
PTPN22 2
SYT17 2
DAAM1 2
ARL3 2
BCL2L2 2
TMEM25 2
AEBP2 2
GNL3 2
GDI1 2
PCOLCE 2
SYT12 2
TIMM8A 2
BRINP2 2
PRR34 2
GRK4 2
SLC16A13 2
CEP57 2
TRAC 2
TRPC5 2
LCOR 2
DALRD3 2
MCUB 2
FXYD2 2
RHOD 2
PRPF4B 2
VPS4A 2
CCNYL1 2
HMGCLL1 2
MAPK12 2
RPH3AL 2
KIAA1217 2
ARHGAP31 2
WDR44 2
ZNF595 2
CALB1 2
GAGE12I 1
ZNF85 2
HYAL4 2
SRCAP 2
ZSCAN31 2
ZSCAN5A 2
MSGN1 2
ZNF765 2
GSS 2
RPP25L 2
PRSS12 2
CKS1B 2
SERPINA5 2
CA14 2
OARD1 2
PRKAG2 2
ST6GAL1 2
APBA3 2
MSRB2 2
RBM45 2
NEK3 2
PDE3A 2
PSMB8 4
MMD 2
LRRIQ1 2
SEC24B 2
GATM 1
CYP2E1 2
FGFRL1 2
NOP10 2
PTPRQ 2
EMD 2
DHRS2 2
HNF1A 2
RIOK1 2
SLC7A1 2
ACAT2 2
E2F7 2
WRAP53 2
LSM3 2
C1orf116 2
CHRNG 2
CSNK1G1 2
PAFAH1B3 2
MIER2 2
DND1 2
PTPN13 2
PSMD2 2
NCK2 4
TJAP1 2
APOA5 2
SLC24A5 2
ZKSCAN1 2
ACVR2B 2
DCTN5 2
CLSPN 2
MSANTD3 1
PCIF1 2
ADAMTSL3 2
RORB 2
PCDHB3 2
PPFIBP1 2
PHYHIPL 2
MPC2 2
FANCB 2
PACRG 2
PAN3 2
HIP1R 2
PSMB2 2
LVRN 2
CWF19L2 2
SCPEP1 2
FHIP2A 2
VPS33B 2
TBL1XR1 2
ASAP1 2
DNAJC4 2
MLYCD 2
SLIRP 2
BPGM 2
RFC4 2
DHRS13 2
TRMT10A 2
DSC2 1
KCNIP4 2
KLF2 2
PLEKHG3 2
PDE2A 2
ECPAS 4
FIGLA 2
PRKACA 2
UBA3 2
RPRD1A 2
CIRBP 2
SPATA17 2
RBM41 2
TMBIM4 1
DMRTB1 3
WAC 2
TUBB3 2
ITIH1 2
SMYD3 2
HAO1 2
HAS3 2
SPPL2B 2
SNX7 2
ADIPOQ 3
LMNTD2 2
CLDN1 2
MRPS9 2
SRD5A2 2
FOXP4 2
NUP153 2
IL18 2
LENG8 2
CDC42BPB 2
SAMD7 2
KCNIP2 2
HNRNPH1 2
IDH3B 2
CCDC141 2
GPR61 1
DNAH14 2
SPATA18 2
CALR3 2
CDH15 2
ARL16 2
TM7SF2 2
ARID5B 2
EMX2 1
GGPS1 2
PIGK 2
MFAP1 2
TOLLIP 3
SLN 1
DNASE2B 2
GOSR1 2
KIR2DL4 2
DMRT1 2
CASP4 2
ZSCAN25 2
ANKFY1 2
SLC11A2 2
ZBTB46 2
FAM219A 2
OSGEP 2
UNC13D 2
LZIC 2
FAM3C 2
HYPK 2
SHPK 2
COPE 2
SLC10A2 2
SNORC 2
ALOX5AP 2
MEIOB 2
GPATCH2L 2
FSTL1 2
TYRO3 2
GPN2 2
P2RY2 2
ZNF707 2
TBX6 2
SLC35C2 2
NHLH1 2
SRP14 2
PGAP2 4
MICU2 2
GEMIN5 2
MTMR4 2
SCO2 2
PGAP6 2
PARVG 2
IRX2 2
IL10RA 2
GINS4 2
CGAS 2
KCND2 2
SLCO1B1 2
NCOR1 2
C15orf39 2
FKBP4 2
DBI 2
MEAF6 2
TYK2 2
LRRCC1 2
CHRNB2 2
IPPK 2
HRH1 2
NEBL 2
MTFR1 2
GAK 2
ZNF624 2
OR1D2 2
NAALAD2 2
ZNF18 2
SLC22A6 2
TPCN2 2
ANKRD34A 2
RADX 2
FEM1C 2
SOD3 2
DEF6 2
RDH5 2
METTL15 2
C11orf54 2
CD36 2
POU6F2 2
SLC2A14 2
DDX60 2
ERVW-1 2
GCH1 2
SEC61A1 2
UNKL 2
FFAR3 2
BIRC2 2
ZSCAN9 1
NIPBL 2
HSPA6 2
TM2D3 2
CPEB4 2
SAMD4A 4
PSMD14 2
AGBL2 2
FGD6 2
CYP4A22 2
GPR161 2
VAV2 2
MC3R 2
ADRA1D 2
NAPA 2
ADGRG5 2
SLC5A6 2
DDX25 2
ACTR5 2
APEH 2
TMEM160 2
BZW2 2
MARCKSL1 2
ARHGAP39 2
EOLA1 2
HAND2 2
ESRRB 2
CTNNB1 2
NFATC4 2
AP3B1 1
SMIM2 2
NDUFAF1 2
NKD1 2
YIPF4 2
C3orf62 2
RNMT 2
BAG4 2
ABHD15 2
GJB6 1
CAPN7 3
ALOX5 2
ATR 2
NF1 2
DCUN1D2 2
PPP1R14A 2
PLXNA2 2
VPS28 3
CCL21 2
TBL3 2
P4HA3 2
SPAG9 2
SLC66A1 2
TCF7L2 2
ABRAXAS2 2
VWC2L 2
PTGIR 2
PACC1 2
CD28 2
SCN3B 2
NEDD8 2
ATP6V0E1 2
SFMBT1 2
MYOG 2
KEL 2
DDX20 2
SSC5D 2
USP11 2
GUCY2D 2
RPS6KA3 2
OBSCN 2
MAGEB3 2
NAA60 2
ARHGAP21 2
CNTNAP1 1
PSG5 1
SRC 2
KRT13 2
LOC102724428 2
THOC3 2
P2RY8 2
LRRC8E 2
HMGXB4 2
ZNF618 2
DAG1 2
MON1B 1
CEP72 2
SOS1 2
SEMA3G 2
CDC42SE2 2
GRB10 2
RPL4 2
SRPK2 2
ERLEC1 2
PDCL 2
CSGALNACT1 2
TMEM179B 2
FGGY 2
KRTAP13-4 2
BTN3A2 2
PEX13 2
CXXC1 2
UBR5 2
NEK7 2
HOXD12 2
RBFOX1 6
SBK2 2
PPP4C 2
FBXL3 2
GTSF1 2
ZBTB22 2
ERRFI1 2
UBE2G1 2
HMOX2 2
CCNDBP1 2
TRIM11 2
CCDC42 2
DNAAF4 2
FOXK1 2
LRP12 1
SMARCB1 2
ERCC8 2
SPATA13 2
SLC7A11 2
HARBI1 2
EHD2 2
HNRNPA0 1
ELOC 2
TOM1L1 2
ISG20 2
ZNF221 2
ITGAL 2
LEF1 2
IL22RA2 2
SPOCK1 2
NUP62CL 2
RCAN3 2
CIAO3 2
SELENOK 2
ARK2C 2
NUDC 2
ITGB1BP2 2
PLAAT4 1
CNDP1 2
NSRP1 2
IPMK 2
WARS1 2
STX19 2
GOLM1 2
FLOT1 2
CIAO2B 2
TMEM67 2
ASPDH 2
GALNT1 2
MAGEA11 2
BRPF1 2
PTK2 2
ARHGAP4 2
TMEM174 2
UGT1A1 1
USP46 2
ASGR1 2
TSSK1B 2
NCKAP1 2
SLC5A2 2
CAV3 2
SLC4A1 2
ZP1 2
UBQLN4 4
ROPN1 2
FBXL4 2
LGALS4 2
ACTR3 2
CLEC11A 2
CLASP2 2
KRTAP13-3 2
AGTPBP1 2
MIS18A 2
SLX4IP 1
EIF2AK1 2
VASP 2
PRAG1 2
WIF1 2
WDR11 1
XRCC2 2
SLC30A8 2
MRAP2 2
PAM16 2
CYP4V2 2
SGK1 2
CCND3 2
DGCR6 2
MAFB 2
NFIB 4
GATC 2
CD9 2
LAMP1 2
SSRP1 2
NIPSNAP3A 2
GAP43 2
SEC61A2 2
SMG8 2
PSME3IP1 2
MAP3K20 2
SP1 2
SNX10 3
ATL3 2
TNK2 2
NOTO 2
ZCCHC8 1
YAF2 2
DHX58 2
TRIM44 2
ZNF136 2
ULBP1 2
FANCF 2
TIGAR 2
RND2 2
AXIN1 2
MAPK7 2
ZNF830 2
MFSD13A 2
TSGA13 2
PLEKHG7 2
HBEGF 2
IGHA1 2
HNRNPF 2
COMMD3-BMI1 4
ZKSCAN7 2
FGD1 2
DEFB4A 2
ZMAT4 2
DES 2
PLPP6 2
GABRA6 2
SMIM43 2
CENPS 2
RTL8A 2
CYP8B1 2
MAGEC3 2
POLH 2
CELA3A 2
PVRIG 2
MOV10 2
LDLRAP1 2
COA5 2
JAK1 2
MYL9 2
PAPSS2 2
CD2 2
MAX 2
FBXL14 2
ZNF266 2
DOK6 2
TRAPPC14 2
RIF1 2
ADH1C 2
EN1 2
APOA4 2
RPL12 2
NUP37 2
ARL6IP5 2
MMP10 2
PKD2L2 2
MYBL2 2
GUCY2C 1
NFATC2IP 2
RAB27B 2
GAGE2B 2
TGM4 2
GEM 2
PLIN5 2
TNFRSF18 2
UBE2V2 2
PPP1R15A 2
HTRA4 2
OSBPL1A 2
ITGA9 2
URB1 2
CENPT 2
NR3C2 2
OGFOD2 2
CDC26 2
RGS13 2
SMO 2
LRR1 2
COL5A1 1
ETHE1 2
EIF6 2
CCDC106 2
AHI1 2
RAB15 2
PKDCC 2
LRRN1 2
FOXC1 2
GADD45A 2
PPP1CA 2
WDFY3 2
RAD1 2
AGO4 2
ITIH2 2
RASGRP2 1
GMIP 2
TBX3 2
LMBRD1 2
TRAPPC6A 2
SMTNL2 2
PWWP2B 2
ATXN7L1 6
MAP3K10 2
NOMO1 2
ASPH 2
RNF41 2
CEBPD 2
NOTCH2NLA 1
WDR1 2
ZBTB10 2
OCIAD1 2
MAD1L1 2
LGALS9C 2
ANTXR1 2
CD300A 2
PDYN 2
IFIH1 2
ZNF614 1
LYPD1 2
INS 3
TREH 2
GRAMD1B 2
DEPDC5 2
CLEC4M 2
KCNAB2 2
PEX5 2
FAXC 2
ZPLD1 2
SEC24C 2
MT1A 2
ZBBX 2
CEP162 2
ASF1B 2
RNF130 2
CCDC138 2
SLC40A1 1
RNF32 1
TSKS 2
RGS11 3
VSTM4 2
HCLS1 2
PPARD 2
TMED2 2
CLVS2 2
TADA2A 2
TMOD2 2
ARRDC1 2
SPN 2
MVB12B 2
MATN3 2
PCMT1 2
AHDC1 2
MRPL36 2
FLOT2 2
ZHX2 2
UFD1 2
ZNF490 2
SNX30 2
APLF 2
SRY 2
MTERF4 2
VWA5A 2
RAD17 2
NIBAN2 2
MYO15B 1
TAF1D 2
MRPL10 2
ELAVL4 1
TSPAN5 2
CCR7 2
TMEM267 2
NOD2 2
ZNF764 2
AATF 2
GSX2 2
AMOTL2 2
HSF1 2
SLC66A1L 2
TMEM144 2
AVPI1 2
MICAL3 1
IKBKE 2
TMEM205 2
DGLUCY 2
KLK2 2
TGFBI 2
C6 2
WDR53 2
TRIML2 2
PRPF38A 2
TRIM52 1
C1QTNF8 2
MCM6 2
FAM117B 2
NUTM2F 2
CHPF 2
TSTD2 2
TRIM41 2
VAMP4 2
CEP164 2
GRIP1 2
VMP1 2
MSC 2
DLG1 2
RNF170 2
INAVA 2
UGT1A6 1
NFIL3 2
VGLL2 2
PSENEN 2
LGALS2 2
GBP1 2
SMAD1 2
MIOS 2
CRABP1 2
IK 2
NENF 2
ERBB2 2
MTF2 2
AANAT 2
MRAP 1
HAT1 2
INPP1 2
CXCL9 2
NODAL 2
AOPEP 2
PSPC1 2
C4orf33 2
C1QL4 2
SLC7A9 2
SLC5A4 2
CMTM3 1
UTP3 2
MRPL45 2
DICER1 2
FBXO10 2
NCL 2
EPS15 2
PNP 4
LARGE1 2
BTNL8 2
FAM47E 2
AKT2 2
TGFBR2 2
KLHL34 2
PCDHA12 2
SSTR2 2
MGST3 2
ZNF329 2
HAPLN3 2
C6orf118 2
RAD18 2
TAF5L 2
RAB28 2
SIGLEC7 2
FAM110A 2
IL15RA 1
MAGOHB 2
LRRC8B 2
CX3CL1 2
CLIC5 2
ADAMTS12 2
UBE2D1 2
CTSZ 2
PPM1K 2
DPPA4 2
ELP4 2
PDIK1L 2
LPCAT1 2
XAGE3 2
CFAP53 2
CCDC149 2
GRPEL2 2
CDK20 2
PDLIM5 2
S100A13 2
PRKCI 2
KLHL13 2
SPATA2 2
YY1AP1 2
FGG 2
CSN3 2
DENND2B 1
CLEC4C 1
RPL18 2
ZNF862 2
EXT1 2
MCAM 2
FAM24B 2
RTN4RL2 2
MAF1 2
TAF9B 2
C1orf105 2
RAB26 1
RPL10A 2
ZP3 2
PPP1R8 2
AHCYL1 2
SAV1 2
TRIM42 2
DOK5 2
UXT 2
TRIAP1 2
RGS4 2
SMARCA4 2
RTP2 2
SUPV3L1 2
MALL 1
NAP1L5 2
PHLPP2 2
RLF 2
QRFPR 2
INPPL1 2
TBRG4 2
ADAM8 2
GSDME 2
APOBEC3C 2
FOXD3 2
NTNG1 2
ITGB1BP1 2
FAF1 2
MKX 4
WDR24 2
KIRREL3-AS3 1
SCAND1 2
SGMS2 2
ZNF12 2
TP53I3 2
ZKSCAN8 2
FHOD1 2
PSMB6 1
HSD17B10 2
GUCA1ANB-GUCA1A 2
PRPF40B 2
ANOS1 1
DTNA 2
SAMM50 2
PTPRR 2
C11orf24 2
SLC16A11 2
LZTS2 2
HOXC10 2
KMO 2
ACMSD 2
SLC37A3 2
CHRM1 2
SIRT2 2
FBXO22 2
CCDC12 2
TMEM200A 2
TPRG1 2
IFT25 2
CYP21A2 2
RNF20 2
PLCB3 1
EIF3F 2
ARHGAP11A 2
CRB3 2
FBN1 2
WDR18 2
ERGIC1 2
KLC2 2
KCNN1 2
ADAM28 2
CLDN11 1
RWDD4 2
THEM5 1
OASL 2
SPDYC 2
HIPK3 2
GDPD1 2
NAA20 2
RCC1 2
RAB3B 2
TCTN3 2
ARL8A 1
TNS1 2
SRI 2
COQ10A 2
ARMC10 2
HNRNPC 2
CTNNA3 2
PAX4 4
ZNF276 2
RPN2 2
AGTRAP 2
GDAP1 1
RPS6KC1 2
CCN5 2
RFC2 1
GH2 2
RIDA 2
HPS4 1
ENKD1 1
RECQL5 2
UBIAD1 2
PSMB9 2
OGDHL 2
FLRT1 2
SLC36A1 2
PHF20 2
DCN 2
ZNF559 2
DNAJA1 2
SNAI1 2
SYT16 2
RANBP2 2
KREMEN1 2
SS18L1 2
ID1 2
RHOXF1 2
PKD2 2
ZNF239 1
MRFAP1 2
ZNF398 2
USP45 2
USP12 2
NRAP 2
ARCN1 2
PRSS35 1
CXCR2 2
BMP2 2
LARP1 2
DOHH 2
CMPK1 2
RCCD1 2
LRRC23 2
PTS 2
ZNF488 2
TMEM167A 2
E2F8 2
TMPRSS11D 2
RXRB 2
TMEM128 4
WAPL 2
CRBN 2
SEC31B 2
FAM169A 2
AARD 2
EXOC6B 2
SLC25A21 2
AUTS2 2
PIN4 2
CSRP3 1
NDUFB11 2
GALK2 2
ZNF644 2
PLK1 2
CPLANE2 2
MTSS1 2
AGXT 2
MARCHF2 2
WFIKKN1 2
ADCK1 2
PTGS2 2
FRMD7 2
LAMB3 2
TNKS2 2
RPAP3 2
ANKRD27 1
MRPL38 2
TRIM8 2
TTLL3 2
YTHDC2 2
TM4SF5 2
POU3F2 1
TMEM236 2
TK1 2
VPS72 2
ANXA7 2
WFDC12 2
TRMT61B 2
APEX1 2
L3MBTL3 2
CCL3 2
KLHL7 1
LYAR 2
PMVK 2
SDCBP2 2
CPNE6 2
RALYL 2
CDK11A 2
ZFPM1 2
FAM83H 2
TASP1 2
BLMH 2
KCNB2 2
MKLN1 2
RCHY1 2
EIF2AK3 2
KRT26 2
KAT2A 2
TCTN2 2
ST3GAL3 2
IGF2 2
TIMP3 1
TRMT12 2
ZNF777 2
TOP1 2
PAK4 2
PIP4K2C 1
WNK2 2
NFATC2 2
CCDC102B 2
SIVA1 2
PCDHA11 2
DYRK1B 2
DECR2 2
AKR1A1 2
KMT2D 2
PAPLN 2
EXOC2 2
KRTAP19-3 2
XRCC3 2
RPS6KL1 2
UPP2 4
ADAM10 2
ORMDL3 2
PDCD1LG2 2
TXN 2
SRSF2 2
WWC1 2
MYH9 2
NFIX 2
ARMCX1 2
CEP126 1
CABP5 2
SPTAN1 2
TERF2IP 2
APOE 2
MDM2 2
LANCL2 2
PTPN3 2
MEOX1 2
RRAGA 2
CUL5 2
NBPF3 2
BAZ2A 2
TMSB4X 2
AGFG1 2
PDK4 2
LEMD2 2
FNBP1 2
TRIM36 2
SYT11 2
TNIP3 2
CHST8 2
WDR26 2
ASCL1 2
PPM1J 2
CCNA1 2
ABCD3 2
MDH1 2
RAP1GAP 2
IGSF6 2
HAUS4 2
CEP350 2
MOAP1 2
EYA4 2
SLC4A8 2
FNBP1L 2
NCF4 2
PCDH1 2
STRN4 2
CFAP36 2
ELANE 2
CCL8 2
ZNF76 2
DCP2 2
EDEM1 2
CACNB3 2
EGR2 2
CRH 2
H1-10 2
PGAM5 2
MRPL9 2
CDH23 2
TMED10 2
CDK15 2
KRT85 2
FAM234B 2
EPB41 2
CPT2 2
RAPGEF3 2
TUBA4A 2
ZDHHC2 2
LIMK2 4
NFE4 2
EIF3G 2
NMT1 2
DCAF4 2
CAMLG 2
WRAP73 2
FHIP1B 2
DPH1 2
AVPR2 2
ANKRD36BP1 1
FDFT1 2
SCGB1D4 2
YIPF2 2
ATP6 2
RBM12 2
HFE 2
ZNF772 2
SUOX 2
ABLIM1 2
FAM81B 2
CALCB 2
UBE2L3 2
ZZZ3 2
DCLK3 2
GNRHR 2
PKNOX1 2
ACTR8 2
CPSF2 1
OGN 2
DIDO1 2
MTPAP 2
UTP14C 2
KIRREL2 2
RBFA 2
IL12RB2 2
GRIN2B 2
WFDC2 2
GJA1 2
TLE4 4
PTH2R 2
CFAP119 2
JRK 2
FEZF1 2
FBH1 3
CTNNA2 2
PLPP3 1
PDGFA 2
CLEC18A 2
ANKRD24 2
WNT8A 2
TMEM106A 2
HNRNPUL1 2
NLRP3 2
RPS9 2
CDK16 3
KCNJ5 2
HTATIP2 2
PSMG1 2
RXRG 2
PTGES3 2
DCAF12L2 2
GDF5-AS1 2
PSCA 2
BEST1 2
DR1 2
CDC42EP3 2
CA2 2
TGM2 2
HSD17B13 2
GRTP1 2
ZNF114 2
LPAL2 2
AMN 2
CHST6 2
PIWIL1 2
ATP5MJ 2
RAB29 3
UBE2B 2
BAG3 2
FLRT3 2
PLP2 2
SKI 2
RABL2A 2
PNLIPRP1 2
ARF5 1
C10orf120 2
MAGI3 2
CCDC81 1
CALY 2
A4GNT 2
SH3BP5L 2
TERT 2
PFKP 2
GRM2 2
CRIP2 2
VEGFC 2
NDUFB10 2
CFHR4 2
RSBN1L 2
TMEM234 2
RABAC1 2
MAP3K21 2
ACKR3 2
MILR1 2
IRF5 2
RNF169 2
SPECC1L 2
CNGA3 2
EVA1C 2
ZNF792 2
FSCN3 2
FYB1 2
CTDNEP1 2
SRF 2
FAM107A 2
UBE2H 2
SAR1B 2
MYOM1 2
IL6R 2
SMC1A 2
PPA1 2
MPP3 2
PPM1L 2
CMYA5 2
ROBO4 1
FGF11 2
CBLB 2
CLNK 2
URM1 2
DDX49 2
INTS5 2
MIS12 2
UROD 2
KPNA2 2
F7 2
OR14I1 2
TBC1D10B 2
MIX23 2
CSTPP1 2
CNTN5 2
RCC1L 2
BRD7 2
CER1 2
ABR 2
SEPTIN7 2
GSTP1 2
PPP2R5D 2
BFSP2 2
TMEM190 2
SHQ1 2
PNLDC1 2
FLACC1 2
PILRA 4
RBMY1E 2
IL22RA1 2
NOSIP 2
WDR4 2
NEURL4 2
VBP1 3
STK39 1
CSN1S1 2
TRIM35 2
WDR77 2
SLAMF7 2
RIMS3 2
ADAMTS4 2
MCCC1 2
ZBTB18 2
IYD 2
CYP2C8 2
DOCK5 2
RPLP1 1
FEV 2
NUDCD1 2
ADAMTSL2 2
SMLR1 2
GCAT 2
COQ3 2
MED16 2
ASTL 2
KRT80 2
QDPR 2
RTL8C 2
CADPS2 2
GATA5 2
HECW1 2
EPHA5 1
NCF2 2
ARHGAP17 2
KCNV2 2
LYRM1 2
CARNS1 2
WNT1 2
P2RY4 2
MIDEAS 2
FRMD6 2
SIM2 2
SLC30A4 2
NMT2 2
WIPI1 2
TSPAN2 2
OPTC 2
SLU7 2
SAFB 2
COQ10B 2
DDX19A 2
TTLL9 2
PLEKHA4 2
RNF14 2
RIPOR2 2
PER1 4
C4BPB 2
ATP5F1E 2
HGS 2
APOL1 1
RPRM 2
LSM6 2
PALM2AKAP2 3
RPS20 2
MT1M 2
TM6SF2 2
TXNL4B 2
CCNB1IP1 2
RTCB 2
MAP2K6 2
CYP4F12 2
USP39 2
SPATA33 2
MSX2 2
MARK4 4
SYT1 2
TMED6 2
PLIN3 2
ACADS 2
XPNPEP3 2
BPY2C 1
NAT2 2
GAD1 3
PPIL4 2
TJP1 2
ZNF746 1
TRIM73 2
PAX3 2
CYP7B1 2
RSPO2 2
AGK 2
IL3RA 1
MCIDAS 2
SCRG1 2
TCF20 2
TRAK1 2
MBD3L3 2
LAMB1 2
TAF7L 2
TNS2 2
PHLDA1 2
DAPP1 2
RASGRP4 2
LXN 2
ZNF232 2
APOL3 2
HSPA4 2
CLCN3 1
C3orf20 2
EYA2 2
CLIP1 2
ZNF202 2
DYNLT2B 2
PLN 2
ZBTB48 2
RSRC2 2
SFTPA1 2
CTSD 2
SPINT2 2
DDX19B 2
SEC23A 2
AMZ1 2
TMEM109 1
ZNF10 2
POF1B 2
SLC13A4 2
PREX2 2
RFPL3 2
SELENON 1
RBL2 2
NMNAT3 2
NEDD9 2
ZNF649 2
B4GAT1 2
USP44 2
MED23 2
NR2E1 2
GPN3 2
CRIP3 2
PPHLN1 2
SAE1 2
MAFK 2
PLEKHG1 2
C14orf180 1
PPP2R5E 2
ASB16 2
TMEM255B 2
NANOS1 2
FNTB 2
SEC16A 2
EPPIN 2
DEFB131A 2
MBNL3 2
SLC25A37 2
PAK2 2
NBEA 1
LAPTM5 4
NIBAN3 2
HSCB 2
HNRNPK 2
C2 2
NAA11 2
SHFL 2
STAP2 2
TMEFF2 2
RCAN1 2
C17orf75 2
MYBPC2 2
ALDH7A1 2
SFT2D1 2
FOXD4 2
C18orf54 3
MRI1 2
CDR2 2
LRRIQ3 2
SYNCRIP 2
TBX20 2
PYROXD2 2
PI4K2A 2
F11 2
PCDHGB4 2
F3 2
PTPRN 4
UBE2I 2
SAPCD1 2
RPL37A 2
AMDHD2 2
EIF3C 2
YIPF6 2
UBA2 2
PTPRF 2
PDZD4 2
HOXB9 2
VSIG2 2
PDIA5 2
CAMK2D 2
RPL7 2
ZNF426 2
ENTPD4 2
CSNK1D 2
TPCN1 2
ATG16L1 4
BMP1 2
ANO6 2
CDC37 2
NUDT10 2
NPPA 2
NXPE3 2
DMC1 2
HMGCR 2
ZNF835 1
AFF4 2
HAO2 2
PRF1 2
ISCA2 1
HGF 2
RRAS 2
NEK6 2
C19orf25 2
ARMT1 2
DPYD 2
FNDC4 2
PABPC5 2
MMP28 4
GPX3 1
AGTR2 2
LMNB1 2
REL 2
PPM1D 2
P2RX1 2
MKKS 2
TSPAN4 2
TTLL7 2
POU5F1 2
MPP7 1
TAAR1 2
ARMH4 2
WDR6 2
DPYSL3 3
TNFRSF19 2
JAM3 2
PTK2B 2
LRIG3 2
BCCIP 2
COPG1 2
BCL2A1 2
TSPO2 1
KLK15 2
SAA2 2
SLC9A9 2
BTN2A1 2
KLK11 2
VAMP3 2
FAM167A 2
NAA40 2
MLPH 2
CIC 2
PODN 2
TNFRSF9 2
UBAC2 2
ENOPH1 2
ABI1 2
SYT3 2
CD2BP2 2
TEF 2
GLO1 2
VMA21 2
AMELY 2
DYNLRB1 2
OLIG3 2
RASSF9 2
SLC4A3 2
TXN2 2
DNAJC6 2
MED7 2
SLIT3 2
SLC35A2 4
SBF1 2
QRICH1 2
PLEKHG4B 1
H2AP 2
MRPS34 2
PNMA2 1
OR7A17 2
TFPT 4
CDK2AP1 2
CHCHD10 2
GZMB 1
MRPL44 2
KRTAP12-4 2
DMRTA1 2
ODAD3 2
TNFAIP8 2
S100A16 2
TUBA1C 2
SEMA4D 2
LTA 2
REEP6 2
PADI4 2
EPB41L1 2
IL1RL2 2
CDNF 2
DIS3L 2
TRAPPC10 2
MIF4GD 2
HSBP1 2
MICOS10 2
USP38 2
CAPN2 2
ZNF597 2
DPY19L2 2
PTAFR 2
PCDH9 2
GBE1 2
TCHP 1
WDR31 2
TRIM14 2
MICOS10-NBL1 2
NSD1 2
CLIC1 2
NOP16 2
AP3S1 2
SEL1L3 2
MS4A6A 2
SP4 2
SWSAP1 2
HS2ST1 2
FZD6 2
USP1 2
ALCAM 2
PDLIM7 2
CRYBA4 2
VDAC3 2
TEKT2 2
ARHGEF25 2
PRAMEF10 2
SH3D21 2
KIAA0040 2
LRRK2 2
ZNF675 2
PAPOLG 2
HDAC8 2
TAF8 2
CENPF 2
THAP8 2
LSM8 2
POLR2A 2
LINC00518 2
PRPF31 2
HAUS1 2
OSBPL2 2
TNF 2
SPDYA 2
PRR5-ARHGAP8 2
STK32C 2
SLC8A3 2
PIH1D1 2
WDR62 2
XDH 2
C1QC 2
STEAP3 2
RETREG1 2
ZBTB16 2
BAZ2B 2
SNF8 2
KRT32 2
MPL 2
PADI6 2
ACSL4 2
MAPK8 2
EFTUD2 2
CEACAM21 2
KCTD7 2
GABARAP 3
CYP2A7 2
SIGLEC8 2
DRC7 2
TMEM44 2
PPIC 2
STRBP 4
P4HB 4
AAK1 2
KIT 2
TMEM41A 2
P2RX6 2
PLOD3 2
SNCG 4
TWIST2 2
OSBPL5 2
ANKHD1 2
SUGCT 2
TMEM262 1
AHSG 2
DAO 2
SLC25A36 2
TMEM50B 2
TUBGCP2 2
PLAU 2
RSPH14 2
PDPN 2
TFDP2 2
RNF144A 2
ARHGEF16 2
KCTD17 2
TOR1AIP1 2
COL8A1 2
SEMG2 2
DUSP15 2
TMED3 2
PHAX 2
SERPINB11 2
ENKUR 2
C1QBP 2
FYN 2
TSPYL2 2
GNB2 4
AP1S1 2
KRTAP5-3 1
AGPAT1 2
TAF3 2
RAG1 2
LACTB 2
AKAP13 2
BTG2 2
LHFPL4 2
PYCARD 2
SFTPC 2
GJB2 2
TMEM70 2
