gene study_attention
Q96AA3 15
Q9NZ09 6
Q92854 7
Q96D71 38
E9PLA9 1
Q96HD9 18
Q86VW2 3
O60637 47
Q96C12 16
Q8N813 1
Q9P0P8 23
Q8NCR1 2
Q9GZW8 11
P01703 1
P09669 34
P28069 13
Q9NUE0 17
Q6IMN6 6
Q99576 17
Q9H221 7
A8KA19 2
Q99612 6
Q9BUR4 37
Q9UDY8 29
Q6P5X5 41
O95996 7
D6R9U7 2
P48304 3
Q9NVU0 50
Q53FA3 3
A8MYP8 8
P24557 1
P47902 61
P83731 61
Q6ZWI9 34
Q86XX4 27
Q8N1M1 1
Q9NP94 51
Q9P031 62
Q8N573 3
Q9NRC8 8
Q9BS31 4
P29372 46
A0JLT9 1
A0A024R275 1
Q8WY54 13
P98155 6
Q08188 18
O75093 16
P45877 9
Q86WS5 16
O75943 15
P01602 7
P30740 12
Q8N441 22
Q6ZQQ6 1
P27338 5
Q6ZSZ6 1
Q9BRJ6 22
P61160 82
Q92750 6
Q9NUU7 18
Q13087 10
P26368 116
Q9NTQ9 10
A0A2K7P776 1
P25100 27
Q8IYS1 32
Q14592 31
Q9Y6R6 1
P22087 287
Q9UN72 5
Q96N28 1
B3KTT5 10
Q9NQX4 92
F8W7S1 1
Q8WXB4 2
Q8N0U1 2
O00212 11
Q3B820 145
O15075 16
O14576 39
P61803 17
Q9NYW8 35
Q96QK1 32
Q96N77 6
E9PRZ1 1
P19105 39
Q9UBC7 2
P08779 79
Q9NPI0 1
Q96JC1 16
Q92547 27
Q9NV64 23
O76083 36
P35611 37
Q6NVU6 40
Q13155 77
P28072 30
Q8N5S9 21
P40933 2
A0A024RCN6 1
Q9BX51 1
Q15466 12
P56556 62
Q5ULA9 10
Q86X60 2
Q14651 39
Q7Z794 18
Q8IY81 69
Q8NFG4 24
P62256 49
B0B1U2 2
P27707 7
Q7Z7D3 1
Q6ZVN8 4
Q9P104 13
P13928 5
Q8IYT4 58
Q6ZMQ8 55
O95171 12
Q59FS3 1
Q9Y258 21
P68133 28
Q9BS34 20
Q9BV86 9
X5DRC8 2
Q9UBX5 20
Q5VW31 3
P12643 14
Q69YN4 28
P35354 5
Q93100 13
Q9Y597 32
Q9H3P2 28
Q9H8M7 29
Q9NZJ7 17
Q9BUN8 31
Q7RTS1 43
Q13158 67
Q2TAP0 7
Q8IUQ4 119
Q8IZR5 28
P43487 29
O96011 7
Q5T753 56
Q8TE85 7
B3KSP9 1
Q9UI33 1
O14788 25
Q9BX66 29
P24844 14
J3KPP4 1
A9IYQ1 2
O00515 6
Q92905 687
A4D1L5 1
Q5JWT2 1
Q7Z6L0 15
Q71DI3 15
Q8IYA6 3
Q96BH1 22
Q8IVM0 13
Q12836 12
Q96NC0 50
O00506 47
P20231 15
P15814 6
Q5TAG4 1
A0A024QZP7 2
Q6UB99 6
Q01449 7
Q9BTV5 40
A8K5Y7 1
P33076 3
F5H282 2
Q96S52 32
A6NMY6 9
O76061 13
Q01113 11
Q14CM0 10
Q6IBP4 1
Q6IN84 71
Q14166 21
Q9UGM1 47
P02741 51
Q86UU5 16
Q96HM7 3
Q8NFH8 15
Q9Y4C1 7
Q9NXR7 31
Q9NWU2 37
P51148 122
Q6AZY7 29
Q96DB2 141
O95834 7
A0M8Q6 3
Q13588 6
Q9HAQ2 52
O14836 33
P12270 37
Q13564 8
Q00535 54
P08236 7
Q9BWF3 144
A0PJY2 6
O14817 40
P57772 5
O15481 41
Q53GL0 63
P52294 80
F6WQW2 1
P51798 38
O15304 16
Q9UG63 27
P63208 168
A8K1L8 2
O95424 7
Q15077 374
Q5VW32 8
Q9UN37 29
Q6FIG4 1
P09211 60
Q569K6 2
Q6UX07 4
P01569 10
D6R9M0 1
P02724 37
P0C0E4 11
Q8N3L3 82
Q8N2X6 6
Q9NRN7 21
O00193 23
Q5T0T0 6
Q16602 2
P26640 58
Q9NRY5 20
P20671 11
Q9P2X0 9
Q9C0D3 38
Q9NSB4 24
A1L4L8 1
Q13105 14
Q86VX2 14
Q9GZT8 84
Q7LDG7 2
Q9BXF3 1
Q99999 8
Q13011 167
Q8NEN9 32
Q9UJU2 19
E5KT65 1
Q8TCY9 2
Q10472 4
Q15392 26
Q15052 39
E7EUI8 1
P15813 1
O95400 69
Q9H6G9 1
Q96ND0 4
P57678 83
Q9UGK3 12
Q9NU02 3
Q05996 11
Q99571 23
P57738 7
Q9NRD8 1
Q9BRR0 22
P56199 8
Q96GD4 72
F8WAJ0 2
Q6ZS81 1
Q9H8K7 30
Q9UHG2 7
A0A087WUH9 1
Q9UK61 20
Q9BZE2 1
P40123 24
Q8TCT8 2
Q9H9Y4 7
Q86YS6 3
Q53GQ0 18
P01270 3
Q14534 15
Q99549 54
Q9NU63 8
O00442 31
P13995 21
A1L190 47
Q9Y2V0 4
Q8N8Q9 3
Q96N76 1
O60422 3
P62191 90
Q8NEG4 3
P00325 3
Q9Y237 18
A0A1W2PQB1 1
Q9H400 45
O00178 20
O43818 10
Q5MCW4 6
P50281 24
Q9BYT9 6
A8MQ14 1
Q6IBE6 1
O95922 17
Q8WXI2 7
P20132 3
Q96LP2 8
P63027 41
Q8NEF3 16
Q9HBT8 23
Q9UGI8 29
Q96HY7 15
Q6PII3 9
Q9Y3R5 3
Q96HR4 1
Q53RT3 9
O95671 15
Q5QGZ9 24
F8WE02 1
X5D7A4 11
E5RIL2 2
Q496H8 1
Q587J8 1
Q8N715 39
P43234 3
Q6AZZ1 40
Q8NG50 7
Q96C32 5
P24385 50
Q92185 8
Q9BQ51 21
H0YMM5 1
Q3KNV8 36
Q8N539 1
Q5GJ75 2
O76082 9
P04179 39
Q8NDY6 1
Q9NW64 41
Q8IYX0 4
Q96D46 16
Q06432 17
P0DML3 5
Q6L8H2 41
Q13029 3
Q6SZW1 13
P41236 12
P29508 33
Q96BA5 1
Q13705 30
Q96DZ9 134
P15498 33
Q96J42 34
Q49AJ0 2
Q9Y283 12
Q9Y4X0 24
G5E9N2 1
Q86VW1 28
Q0D2K3 44
P25024 4
Q9Y5H2 9
Q9C093 5
Q53QZ3 5
P15328 3
Q9UIC8 5
Q96JL9 4
P53778 12
Q14094 7
P62079 79
O43488 30
Q9NSA1 4
P07711 17
P20742 5
A0A0S2Z645 4
Q9UJV9 165
Q9Y4B5 23
Q96A65 62
O14581 2
P15822 25
O95881 21
Q8TBB5 7
Q6UUV7 20
Q9H1M4 24
P43364 73
Q5JRX3 15
O60909 2
A0PJX4 7
Q8TEY7 24
O75791 67
Q96RR1 33
Q8IUW5 17
O94810 3
Q96AE4 38
Q96SZ4 1
P61165 6
P52737 8
Q5J8M3 19
P56706 3
B4DPD5 3
D6REL5 1
B7Z8Q2 1
Q96HJ9 76
Q15431 1
P55075 98
P19388 86
Q3YBR2 2
O15085 22
Q9Y6X3 11
Q9P2J8 13
Q8TF40 9
E9PJK4 2
Q96PE2 15
Q9UF56 12
O00429 211
Q9UBU9 135
Q32Q12 7
P15407 16
Q9UBP0 16
Q86VH4 1
Q9H0M4 4
P36404 20
Q562E7 10
P62195 119
Q96FA3 20
P61587 7
Q5T871 14
Q9Y3S2 49
P38398 213
Q60I27 7
Q8NC60 32
P04062 30
Q9H0H3 8
Q5TCZ1 18
Q7Z572 1
J3KQN4 2
Q96PF2 6
Q9H081 38
Q8NHQ9 13
Q96C23 3
P42704 86
P46977 27
Q8TB05 3
Q96NB1 16
Q16773 6
Q8TCZ2 23
Q7Z7F7 27
Q9GZY4 16
Q7Z407 1
P34913 3
Q9H069 2
Q9UI36 25
Q9ULJ7 10
Q96MV8 53
Q6PI78 35
Q8NI08 9
P62241 130
Q96LB9 6
P42768 39
Q86XM6 2
Q9UKY7 1
P41970 8
Q01780 65
P78537 22
Q96BK5 113
O75874 6
Q8IXL7 39
Q96MK7 1
E9PMV2 13
A0A0K0K1K7 1
Q9NSD7 8
Q9H0J4 10
Q9UNN8 10
O75027 10
A0A0S2Z5D5 1
O75110 28
P02750 6
Q3ZCQ2 6
P0DPK4 217
Q6FIE5 2
B2R6J2 1
Q96NG3 20
Q9BV36 7
Q9Y4W2 32
Q9NQW1 12
Q9UDY6 24
P53804 24
Q59GW6 1
Q9BUL9 34
Q6ZT89 17
Q96M91 26
Q92805 22
E9PRT1 1
P24864 19
Q12904 38
P83876 25
Q9HAY2 6
Q59G94 1
Q9ULR3 6
Q15910 109
Q6P5S8 2
Q7RTU3 27
Q9UQ84 15
Q567V2 2
P11717 29
P51956 7
Q9NQG5 53
P0CW20 10
Q86TB9 20
P26583 40
Q93062 235
Q96BN8 15
Q9BSE2 40
P12018 1
Q5T7Y6 5
Q07627 185
Q15554 51
Q8IZQ8 3
Q99075 3
A6NNT2 1
P02679 17
Q16512 79
Q9BWU0 21
P13051 6
Q8IWB1 24
Q9Y5N5 3
Q9NVT9 27
P0DN79 4
O15068 7
P30279 11
P33764 18
P31994 13
Q9H609 21
Q9NUQ6 19
Q9H361 13
Q9BSN4 1
Q96E52 24
Q9NZJ4 15
Q8N944 3
Q5XKP0 32
E9PIZ4 1
Q9H0T7 13
Q9H1Y3 4
Q9H5J4 3
Q86SJ6 37
Q9UNZ5 6
Q9HA82 43
Q9NP72 20
B3KX63 1
Q13884 18
Q01831 52
Q5R3K3 3
P04085 6
P18754 68
P78371 192
Q969G2 59
B4DYC6 97
P11473 22
P56851 21
P78337 82
E7EM64 3
Q13371 34
J3KPK1 1
Q8IV33 1
O00585 31
P05089 28
Q8WYQ5 113
Q13790 1
A0A024R8W0 1
O43310 8
P19113 1
P55209 110
Q499L9 2
Q5U043 1
P50607 1
Q9P260 6
B2RBS8 1
Q5VTY9 1
Q96AB3 22
P11161 4
Q68DU8 2
P80297 2
Q15018 30
Q15404 11
Q9P2B4 34
Q9Y219 14
P63313 8
Q8NEG5 6
Q8TC99 5
Q15389 2
Q8TDR4 61
P57087 4
Q9C0H5 12
Q9GZX5 7
Q9H6Y2 20
Q9C009 106
Q58EX7 70
Q96IZ6 13
B4DE84 9
Q9BYT8 18
Q96MX0 23
Q9NS85 24
P09430 2
P41217 1
Q6PF04 5
O75936 17
Q92985 47
Q9H3S7 34
Q6PJI1 1
P05305 5
Q99784 12
P01243 4
Q7Z7B0 2
Q96JP0 12
Q9UFG5 35
Q5PSV4 26
P36896 8
Q96JM4 29
A0A087WZZ9 1
A8MVW0 18
Q8WXH2 6
Q3MIP1 1
Q1RLN5 2
P32243 35
Q9HCG8 37
P55809 24
Q6PML9 8
Q8NBA8 6
Q5T764 7
B4DMS2 3
Q96M69 2
O15120 11
Q9BRQ6 17
Q2HXU8 11
O95994 100
Q96ES6 6
Q8NA23 1
Q02078 33
Q9BZM2 2
Q96NB2 10
Q96HH0 6
P61326 152
B4DF70 3
P0CJ78 12
P19086 39
Q8NCG7 24
Q9H2Z4 2
Q86UK5 84
B5MCW2 1
P13236 22
Q8N7X2 3
P08519 2
Q86TM6 19
Q14980 43
Q6ZTQ3 5
Q9UM22 26
Q9BYE9 4
Q96CB8 30
A8K651 4
P12955 5
Q99626 3
Q9NZC4 5
X5D8V5 2
Q9UBR4 69
Q14112 16
Q11203 5
P22223 5
P42574 16
Q9H4L4 32
Q5TCH4 1
Q0IIN1 4
O15350 31
P55199 27
Q96B01 13
Q9BZV1 24
Q9NZF1 1
X5DP17 15
O43482 150
P09104 32
Q6WRX3 6
Q8TB73 3
P80294 2
O15235 21
P49703 18
Q9NS37 19
Q9GZU0 2
Q969X5 10
Q8WXF0 20
Q16864 20
O14593 18
D6REX3 2
P98182 2
Q96EQ0 190
P32298 2
Q9Y6G3 57
P16403 52
O95677 3
Q96P53 27
M0R160 2
Q8WUM4 55
P51153 8
P08908 2
Q12912 2
A8K9K8 2
Q14974 166
Q53HJ8 1
Q86VZ4 15
P98160 24
Q92581 29
Q9Y233 2
P26196 117
Q9NQ79 20
Q5T5C7 1
Q8NEW0 13
Q8WUM0 34
Q9UMR2 92
Q16445 11
Q96T49 51
Q9H5V8 13
P40259 94
B2RCD8 1
P20585 13
Q86YL7 5
H7C4S4 5
Q9Y2I9 12
O75843 19
O75822 39
Q2M2I5 48
Q9Y281 29
Q8TE69 1
P02538 46
O95696 48
Q9UBL6 49
Q9HC98 135
P33991 50
Q53FE5 1
Q04900 8
Q9C004 23
P05813 23
P35579 270
Q14451 42
A8K3H8 2
Q96CX3 4
Q8NBD8 42
Q8TBZ2 7
B2RDQ3 1
P59768 8
Q06730 4
P47992 23
P05165 16
Q9NYW3 11
O60235 1
Q9HAW0 57
P17050 3
Q99961 60
Q8IVG9 3
W5XKT8 1
Q96J88 18
Q9BY12 7
Q96PP8 9
Q86TA1 5
B2RD79 1
Q15319 5
P61296 7
Q53GZ6 3
Q02246 2
P21397 5
Q5H9J7 17
Q9NWQ4 56
Q9NQT4 92
F5H365 2
Q96CC6 3
Q5TCX8 13
A5D903 15
O76074 5
Q9BYI3 13
P12956 169
P13805 59
Q6ZP29 10
Q96A05 8
Q92966 12
Q96PC2 30
Q9Y603 4
Q9BXT5 4
O75897 1
Q16891 123
Q8TF66 47
Q9UK11 26
P05451 2
Q8N0V3 38
Q7L5Y1 2
Q9UHI5 23
B3KQG4 3
P12882 22
P84077 31
Q8TAG6 5
P08195 49
B4DT77 9
Q9Y2L9 12
Q6ZUT9 1
P22234 51
Q5BJD5 5
P23297 13
Q13683 24
P35326 11
Q9UBS8 18
Q9BZX4 2
O95831 256
O75751 2
P25963 94
Q9Y2B5 29
Q9NRB3 18
Q8N0X7 47
Q8N5Z9 2
Q9BRX8 23
Q7RTU0 2
P60981 23
Q9H8Y5 7
Q8N1W2 3
B2R6F5 1
Q9NUD5 24
P17858 35
Q6B8I1 1
Q6UXU6 12
Q53XC2 3
P56134 30
Q8TAF7 2
Q9H0R8 531
Q6PIA0 3
Q01081 52
O43295 25
E7ERS3 4
O43657 15
O75695 29
Q9BU61 41
Q9H808 1
O94988 18
F5H4F1 1
P27469 2
Q9NV66 30
Q9NRW4 43
Q8NEF9 9
O95620 5
O60500 5
Q53S58 4
C6GKH1 2
O00160 9
Q6EMB2 13
Q8WWN8 1
O95229 94
Q08828 1
Q9H2X0 46
A5YM63 1
Q9H2W2 1
P49184 6
D6R9G5 51
A8K2S1 1
Q9Y5J9 20
Q99750 365
Q5VWT5 1
Q711Q0 6
P0DPB6 8
Q96NH3 6
P24387 11
Q96KN4 2
Q8IWZ4 1
P49005 18
Q9UEE9 7
Q9NWG3 2
Q9P0S2 7
P13056 4
P41223 37
Q8WUQ7 15
Q5SZ64 1
Q96T60 59
Q9Y2D1 11
Q8N3J3 10
Q5H9K5 3
P30968 4
Q8TAF3 72
Q9HCE1 84
Q9C0A0 6
Q6UVK1 12
Q8NDL9 5
O14709 11
Q0VAA5 1
Q96FZ5 45
O14672 89
Q9NX46 7
Q9UM07 6
A5YM51 1
Q01433 21
E9PD53 1
Q12834 54
P00918 8
G3V5T9 1
Q32MK9 3
A5PL33 23
D6RAF8 1
Q5T0U0 4
P01282 11
Q9UMF0 14
P98088 2
Q63HQ0 4
Q9H8U3 4
Q9UKV3 58
Q9Y316 28
Q9C099 22
P00995 1
Q8WU43 1
Q8NCE0 19
Q9BST9 7
Q8N8Q8 1
Q9P003 11
O43474 14
B3KW34 1
Q9Y6N7 11
Q01726 2
A0A024R0L5 1
Q9H0W9 5
Q8TCF1 1
Q13049 62
Q9H8H0 19
Q9P016 6
Q96PZ7 3
B4DV95 2
Q9Y6V0 2
Q9Y5T5 10
O14562 3
B4DHQ3 1
P49815 33
O95352 34
P17987 159
Q9BRF8 1
Q6UW60 1
P61964 149
Q9HC96 1
Q6P0A1 1
P42263 16
Q8WVY7 6
Q6UXB1 1
Q52LW3 6
Q8WU39 3
P07686 7
Q9UBF8 20
A4D1U4 5
Q6FII3 1
Q58EY4 2
Q96JA4 6
O15391 3
P49638 41
Q12772 55
P41219 48
B7Z5W0 1
Q6UXZ3 1
P05386 68
Q17RB0 10
Q9UIL4 1
P16152 48
Q86XI8 7
Q92558 42
Q9Y282 253
Q08881 18
P48643 129
Q9BSB4 43
F5H6T1 2
Q86SH2 1
B4DH70 2
Q2NL68 11
Q6PKG0 79
B4E290 1
Q1KLZ0 8
Q99956 9
P52564 8
P07919 43
P32248 2
O60701 13
Q6GMQ7 4
Q9P258 33
Q7YNW6 2
Q96AC6 6
P10321 91
P50238 5
Q16143 9
Q96CS2 123
Q14814 6
Q9Y250 100
P58418 26
Q53G42 1
Q9NY65 24
Q6NXP0 1
Q9Y6X9 11
B7ZB44 1
Q8N8Z8 8
Q8WUX2 3
Q6ZW76 7
P13861 38
Q99469 21
Q9H6E4 6
O15042 38
Q13021 63
O76071 76
Q6UW88 5
A0A0C4DFY0 1
Q9ULC5 19
Q9NX05 7
Q6P0Q8 18
Q96AQ6 42
Q5T681 9
H0YAJ5 4
C9K0J5 1
P20337 16
P29762 7
Q8TDG4 8
E9PIR7 1
Q96FQ6 6
Q8WYR4 1
B3KUZ7 1
Q16760 9
Q7Z5J1 1
Q96CG8 2
Q99593 5
Q8N4P6 1
P11215 38
P09471 22
Q15345 19
Q14145 112
A8K6V7 1
Q15646 114
Q9P0N5 243
Q99712 2
P52849 11
O75290 3
P36269 4
Q8TBC3 33
P25929 4
Q8N0Z8 15
A0A087WWM0 1
Q96JE7 2
Q8N812 2
Q96FX2 7
P11388 48
P30047 12
Q86YV5 8
O00463 54
Q5XXA6 1
Q9NRX1 27
Q13153 69
K7EM38 5
P53609 5
Q7L1Q6 26
Q13635 72
Q9NQC7 31
P01574 2
Q12967 13
P43307 43
P49459 29
C9JCN9 11
D6RFM5 1
P68400 156
B3KUN1 1
B8ZZA8 1
Q13950 12
Q6NT16 1
Q8TEB7 6
Q96PV4 65
P52566 4
Q8WVZ9 139
Q8N8I6 1
D3DPS3 1
Q08AI8 1
Q6ZMM2 7
P62952 17
Q17RP2 20
Q8TET4 2
Q96L73 13
Q9NW82 10
Q53EU6 6
P16452 6
Q6FHN3 2
A0A140VJP2 1
B2R5M9 1
P78556 9
F5H6C2 4
Q9BZR9 60
O75190 59
P54132 47
Q86SG7 28
Q8WWB5 69
Q14201 10
O43772 13
Q9NR81 10
Q8N680 44
Q8IWE2 10
K7ENR6 1
Q15697 18
Q9Y2D9 5
Q9C0K3 4
P61978 180
P41567 9
Q8IVF4 2
P41221 20
Q6UWE0 44
A8MUH7 30
Q5TC63 6
Q9P2W9 40
Q8NEQ6 5
Q96GM1 38
Q8NF86 5
Q92572 37
Q8IV16 1
Q5TB27 1
Q6IBS0 34
P51575 15
Q9Y336 13
P29034 16
Q96RU2 15
Q99878 3
Q6P1L6 22
Q969Q5 15
Q9NZJ9 2
Q9UGM3 15
Q9UHA4 27
P31150 65
J3KPP0 3
Q9ULF5 19
P05981 3
A2AJT9 2
O60479 4
P02812 3
P33681 5
P48378 11
Q8NGV6 1
D3DTH7 2
P27708 70
P17010 4
P58340 129
Q53XS2 4
Q9Y5W7 16
P0CAP1 3
Q9UKV5 38
P0C0L5 3
Q8TD98 3
O00623 34
A6QKW0 1
Q92523 2
Q9ULX3 20
O94916 5
Q9UHL3 2
P37840 86
Q15738 19
Q9NS66 1
Q92614 162
P31327 32
P17174 8
Q14106 9
Q9NU53 46
P11277 17
O15198 105
O95988 35
P62888 139
A0A0S2Z4A5 1
Q9Y6Z7 9
O60512 22
Q8N456 4
Q8WU57 3
Q6P4F1 2
P02808 25
Q13630 4
Q5VXT5 19
A4D2J0 1
K7EPH2 1
Q06945 4
O14771 14
Q86X95 20
P52797 5
A0A024RC46 2
Q13609 3
F6XZQ7 1
P00387 91
Q9H2G4 53
Q8WWA6 4
Q6EKJ0 4
A0A024R9Y6 1
P30533 22
Q6ZWH5 2
P49736 63
P15923 33
Q96A57 14
O96008 45
P48745 18
Q8N138 32
Q1KMD3 34
Q13613 20
P15391 8
Q99963 50
O00399 31
Q96I23 2
Q86X10 22
G3V162 1
Q16134 8
Q96JJ6 59
Q9P209 61
C9JAW5 7
A0A0S2Z5D8 1
Q9UNX3 114
Q9UBC1 23
Q8NCR0 8
Q7Z3I7 61
Q86TY3 5
G5E9W2 2
P52740 1
A0A0S2Z428 1
P86478 19
Q8WW36 6
Q5MJ70 6
Q9UL46 28
P68366 184
Q14139 28
Q06124 66
P31153 28
Q96EL2 35
X5DQU5 1
A0A384DVV8 3
Q9UHF7 19
Q96CK0 4
Q13449 6
Q495U3 3
P30050 62
Q15643 19
Q9UIK5 10
Q8TAM2 13
O15056 13
P54578 38
P29558 15
P00813 3
A0A024R4B0 13
V9HW96 1
O60729 17
Q9H4K7 21
Q08462 1
Q7Z2X7 3
Q96QR8 21
E7EVG6 1
P48788 18
Q6PIS1 2
Q9NYC9 1
Q9Y342 49
Q16514 25
Q4G0F5 37
Q9NQS1 3
Q96G91 1
Q8IYL2 9
P11908 16
X5DQV1 1
O75648 7
Q8N568 2
Q9NZK7 1
Q8N779 2
Q13547 257
Q5SYB0 3
P01594 3
Q53HF2 2
A4D177 1
Q13487 1
Q8NEZ2 8
Q86X40 5
P01040 22
Q02742 19
Q96MI6 5
Q96NX5 5
P0DPH9 1
Q7Z3Q1 1
Q9BXU1 1
Q96RR4 24
A0A024R7B7 1
Q05952 7
Q9ULL5 6
A8K0R7 2
P02144 4
Q9BQB4 24
O75431 32
Q12955 29
B4E127 2
Q9Y5K3 5
P04843 68
O95848 13
P0C7A2 5
Q8IVP9 10
E7EN77 1
Q2TAA2 4
O75271 2
P22695 46
P50452 13
Q9Y536 6
Q8IWF7 11
Q14722 2
P10244 17
P30613 10
O00124 14
Q8WWK9 32
Q9Y262 49
Q9HC85 1
Q9UHL4 5
Q3KNW7 1
Q96LK0 137
P18507 15
P09467 38
V9HWJ5 5
Q9NRE2 20
Q9Y2T2 53
A8K7D9 2
Q96MM6 11
Q6GZ88 2
Q0P5N6 8
Q9H4B4 7
O95718 2
Q6UXT8 2
Q6IBD0 3
Q14123 3
Q8WUE2 5
Q9UK05 2
P31151 40
Q9BWW8 9
Q9NVV4 21
Q99661 59
Q96N20 2
Q8N4L8 34
Q96MP5 4
P19971 17
Q9H8X2 97
Q4ADV7 3
Q9GZN4 1
Q6IAI7 1
Q92504 42
O75689 11
P01189 22
Q9UH65 8
Q96A61 3
A5PLK7 1
Q8IVV2 1
Q03828 9
Q96AQ1 4
A0A0S2Z3X1 3
E9PGW7 2
Q4TT70 10
Q5SXM8 19
Q8IXN4 2
P32856 58
Q0PNE2 11
Q96LQ0 1
P04035 15
Q68DH5 16
A0A0S2Z4D9 8
Q8TAT6 30
Q6MZP3 1
Q9H9P5 29
Q8WU20 7
Q9Y6A5 73
Q96B96 10
Q9UGL9 52
B4DDF7 2
P14416 62
Q6P4R8 34
Q5TA82 56
Q6NSJ0 12
Q9Y673 9
Q53T94 19
P0DI82 1
Q8TAZ6 12
O75771 63
Q8WXJ9 1
Q96PZ0 6
Q9H089 14
Q8IYJ0 15
Q5HYN5 18
Q96KN8 5
Q96JP5 21
Q5VV41 24
B4DNC0 1
Q14669 39
Q5T7W0 14
B2RDU6 2
P33778 14
Q7Z412 5
Q9P273 23
Q9BV35 19
Q9H0N0 4
Q96PD2 18
H0YL12 5
Q9NRC6 2
Q8N1N0 1
B4DGR3 1
Q9UGB7 2
A0M8Q9 1
P17023 24
A6NE82 1
O75817 24
O76011 253
P12524 44
A0A0G2JPP5 1
Q96Q35 22
Q9NW15 4
P78347 53
P63316 1
Q9BU76 54
Q9BWV7 1
Q86U75 1
P30084 47
Q14697 56
Q8N2Z9 4
Q6H8Q1 5
Q9NRH1 26
O43719 26
Q9UPT8 12
Q14CB8 14
Q86TS9 14
Q8IZU0 139
Q9HCI5 12
P10276 62
Q7L7W2 2
Q9ULR0 57
Q3ZCQ8 95
A8K690 1
O75152 32
B3KSW4 41
Q9UKX3 27
Q7L7L0 7
Q9UKF6 37
Q9UF11 12
Q7L2K0 10
P32942 14
Q96T17 31
Q9H8V3 20
P49765 6
I3L4Y2 1
Q9BQA9 65
Q6PCB5 19
A8K7Q2 6
P13489 31
Q9UPN9 68
X5D304 2
Q8IWX8 62
Q01968 170
Q96GI7 1
P51843 4
A6NNL5 1
Q8WYJ6 35
P41091 31
Q9UQB3 10
Q9Y2J0 12
Q8N912 44
Q9Y6K9 310
Q5H9L4 20
Q9NVA1 25
Q9BZY9 12
G3V4T2 4
Q9P298 1
O75398 20
O75953 33
B2R8N1 1
Q9HD64 45
Q9NZL9 11
B7Z722 1
Q9BY07 1
E7ERJ7 2
Q86YT6 38
Q9NZN1 1
Q86YV9 10
P48634 55
Q2KHR2 9
Q9Y487 47
B2RBP3 1
Q49AM1 7
O43237 17
P0DMR2 1
V9HW98 2
Q4VB01 1
Q96JP2 2
Q86VP1 86
Q8N0X2 6
Q9UJX3 30
P14314 33
O75616 39
A8K5Q1 1
O95390 15
J3KNK1 1
Q9GZQ4 22
Q3B726 15
P42126 6
P57075 78
P61086 48
Q9UBD0 16
Q9Y6N8 4
Q16560 23
Q8NDH3 2
O60925 66
Q8WUV1 9
Q9UHB7 40
Q9UHE5 25
P19525 72
Q9Y2G4 2
A0A0S2Z404 1
Q17R98 15
Q9H4E7 42
Q8WV35 7
Q92543 7
Q9UIV1 44
Q8WY07 15
Q9C0I4 1
Q14050 1
Q8TE76 7
Q9Y5Y6 10
O75934 78
P07910 102
Q9NPH3 11
F5H7Q8 9
O00541 59
Q5VTQ0 4
Q59G24 1
E7ETY2 4
Q15843 256
Q9NWB1 64
Q9H6U8 30
Q5JNZ5 9
O75330 39
Q9P2J5 41
Q6ZMJ4 3
Q9Y5J7 7
Q6ZRP7 16
Q5VTU8 11
Q8IZL9 27
Q92823 5
Q69FE3 1
Q86TJ2 28
P00480 11
O95163 46
Q96JA3 6
Q9Y2M0 24
Q86V86 1
Q8TEU8 6
Q9BZJ4 2
P09327 7
P55060 47
O95711 3
Q96KC2 18
Q96H96 88
O95685 11
P47756 64
Q5F1R6 9
Q6UX39 10
Q86XS5 1
Q15181 20
Q96BA8 193
P05129 6
Q9UIW0 5
O60675 4
P07998 5
A8K2M0 6
Q9HAN9 39
Q3SY77 6
Q8TDQ1 1
Q96KR4 6
P52741 3
O15213 6
O43186 102
Q5R2U3 1
Q9ULW6 16
A6NEQ0 2
P51522 4
P30411 30
P30273 6
Q16873 9
Q9P0K1 10
P63261 89
Q75LH2 6
Q4G0N7 2
Q9Y5X9 21
D3DWK9 1
Q14498 85
B3KQT9 1
Q15418 35
P98077 5
Q9BUD6 2
P35237 5
Q6XPR3 3
P81605 39
Q9H3H3 14
O60503 16
O00571 97
Q8WV24 8
Q6NUM6 11
A1L378 1
A0A024R5F7 1
O75311 1
Q16531 100
Q9UHA3 18
Q8WV37 2
Q9Y6R0 16
Q96IZ2 4
O15446 17
Q96F05 12
P62857 34
Q9HBI1 8
Q9UMS0 22
Q9BV40 25
B7Z3K1 18
Q9UIY3 4
Q96S55 26
Q7Z434 61
Q8NAX2 3
A6NKQ9 1
A0A090N7Y2 1
Q15118 256
P01834 37
Q86U42 39
B7ZBJ6 4
Q8NC44 27
Q9H6F0 12
Q9NRR5 158
Q86VR2 147
Q9BXG8 8
Q96PQ0 4
Q9C0J9 9
Q5JXB2 2
O60840 2
C9J7E5 1
P62312 34
Q15070 12
Q9Y4F3 12
Q99819 6
Q9UQ72 4
P16949 20
P47929 51
A2RU30 13
Q14440 2
P35268 66
H0YK48 1
Q9Y5K5 71
Q8NE01 71
Q8N4W6 1
Q9H1E1 21
Q7LGA3 17
O75603 31
A0A024RDS1 1
Q13516 2
Q5VTL8 14
P62995 54
E9PDP5 18
Q6ZMZ0 68
P28300 29
Q8NC74 10
Q9BX63 25
P54198 27
O15409 29
Q8TD08 13
Q01101 3
P63010 75
Q8TEC5 19
P61981 555
Q96J84 22
Q9NR50 36
Q93079 3
