gene_or_protein,study_bias_score
P54578,3
P54619,8
P54646,10
P54652,5
P54687,1
P54709,2
P54710,1
P54725,8
P54727,13
P54753,1
P54760,1
P54762,2
P54764,6
P54792,2
P54829,2
P54845,1
P54849,2
P54852,3
P54886,2
P54920,2
P54922,3
P55000,2
P55010,2
P55011,2
P55036,10
P55039,3
P55040,7
P55042,2
P55055,8
P55058,2
P55060,2
P55061,1
P55064,3
P55072,14
P55075,2
P55081,5
P55082,1
P55083,1
P55084,1
P55085,9
P55087,2
P55107,1
P55145,2
P55157,2
P55196,6
P55197,3
P55198,2
P55199,1
P55201,2
P55209,10
P55210,5
P55211,10
P55212,5
P55265,2
P55273,4
P55286,1
P55287,1
P55290,1
P55291,2
P55316,3
P55317,3
P55318,3
P55327,2
P55344,1
P55345,6
P55347,3
P55735,5
P55769,3
P55771,2
P55773,2
P55774,2
P55789,1
P55795,7
P55809,2
P55822,1
P55851,2
P55854,6
P55884,8
P55899,1
P55957,7
P56134,1
P56159,1
P56179,1
P56180,3
P56182,1
P56192,3
P56199,2
P56202,1
P56211,1
P56270,4
P56279,5
P56282,5
P56377,2
P56378,1
P56381,1
P56385,1
P56470,2
P56524,13
P56537,3
P56539,2
P56545,6
P56555,1
P56556,2
P56557,1
P56559,1
P56589,6
P56597,4
P56645,2
P56693,5
P56703,1
P56704,4
P56705,1
P56706,1
P56730,1
P56747,1
P56748,2
P56817,6
P56851,2
P56856,1
P56915,1
P56937,1
P56945,13
P56962,5
P57052,3
P57054,1
P57055,2
P57058,1
P57059,3
P57060,4
P57073,1
P57075,4
P57076,2
P57077,3
P57078,3
P57081,4
P57086,3
P57087,2
P57103,2
P57105,3
P57678,2
P57682,4
P57721,2
P57723,1
P57727,2
P57729,1
P57735,2
P57739,2
P57740,4
P57764,4
P57771,3
P57775,4
P57796,3
P58004,7
P58005,2
P58012,1
P58062,3
P58166,1
P58215,2
P58304,2
P58317,1
P58335,1
P58340,4
P58397,4
P58499,2
P58511,1
P58549,2
P58557,1
P58658,1
P58753,10
P59046,2
P59047,1
P59190,1
P59536,2
P59542,1
P59551,1
P59665,2
P59768,1
P59797,1
P59817,1
P59861,1
P59910,1
P59942,1
P59990,2
P59991,2
P59998,3
P60006,1
P60014,1
P60022,1
P60033,7
P60059,3
P60153,1
P60174,2
P60201,8
P60228,9
P60321,3
P60328,1
P60329,2
P60331,1
P60369,1
P60370,3
P60409,2
P60410,3
P60411,3
P60412,2
P60468,1
P60484,24
P60510,6
P60520,12
P60602,2
P60604,2
P60660,2
P60709,17
P60763,5
P60827,1
P60842,5
P60852,1
P60866,1
P60880,6
P60891,8
P60896,3
P60900,7
P60903,4
P60953,32
P60981,3
P61006,8
P61018,3
P61019,4
P61020,2
P61024,5
P61026,5
P61073,9
P61077,7
P61081,5
P61086,11
P61088,7
P61106,3
P61158,2
P61160,1
P61165,1
P61201,4
P61204,1
P61218,1
P61221,1
P61224,5
P61225,2
P61236,1
P61244,13
P61247,3
P61254,1
P61266,1
P61278,1
P61289,9
P61296,2
P61313,4
P61326,15
P61328,2
P61353,1
P61371,1
P61421,3
P61457,7
P61513,4
P61586,15
P61587,2
P61599,1
P61601,2
P61604,1
P61619,2
P61626,1
P61758,4
P61764,5
P61769,12
P61812,1
P61916,2
P61925,2
P61952,3
P61956,17
P61960,3
P61962,5
P61964,17
P61966,2
P61968,4
P61970,3
P61978,17
P61981,13
P62068,4
P62070,2
P62072,2
P62079,3
P62081,3
P62136,25
P62140,13
P62158,13
P62166,3
P62191,6
P62195,13
P62241,2
P62253,1
P62256,4
P62258,18
P62263,5
P62277,1
P62280,1
P62304,4
P62306,6
P62308,8
P62310,10
P62312,5
P62314,6
P62316,5
P62318,4
P62324,4
P62328,4
P62330,7
P62333,4
P62380,4
P62424,1
P62487,2
P62491,14
P62495,4
P62508,6
P62633,3
P62699,2
P62701,1
P62714,9
P62736,1
P62745,3
P62753,3
P62760,2
P62805,17
P62807,5
P62820,9
P62826,8
P62829,2
P62834,5
P62837,5
P62841,1
P62851,3
P62854,3
P62857,3
P62861,1
P62873,4
P62875,2
P62877,4
P62879,3
P62888,1
P62906,3
P62913,6
P62917,1
P62937,5
P62942,1
P62945,4
P62952,2
P62955,1
P62979,3
P62987,1
P62993,65
P62995,3
P63000,50
P63010,4
P63027,4
P63092,3
P63096,4
P63098,4
P63104,36
P63146,7
P63151,8
P63162,6
P63165,34
P63167,8
P63172,2
P63208,22
P63211,2
P63215,2
P63218,1
P63220,2
P63241,2
P63244,12
P63252,4
P63261,7
P63272,7
P63279,20
P63313,2
P67775,27
P67809,12
P67870,11
P67936,1
P68036,3
P68104,8
P68106,2
P68133,1
P68363,3
P68366,2
P68371,1
P68400,15
P68402,2
P68431,21
P68543,4
P68871,3
P69892,1
P69905,6
P78310,1
P78314,8
P78317,3
P78318,6
P78324,2
P78325,1
P78329,3
P78330,2
P78332,1
P78333,3
P78334,1
P78337,4
P78344,2
P78345,2
P78346,3
P78347,4
P78348,3
P78352,9
P78356,1
P78357,1
P78358,3
P78362,4
P78364,4
P78367,1
P78368,5
P78369,2
P78371,4
P78380,2
P78381,1
P78382,2
P78383,1
P78385,3
P78386,1
P78395,3
P78396,2
P78406,5
P78410,1
P78412,1
P78413,1
P78417,1
P78423,2
P78424,1
P78504,4
P78508,2
P78524,1
P78527,6
P78536,6
P78537,5
P78539,1
P78540,2
P78543,6
P78545,4
P78549,1
P78552,3
P78556,1
P78559,1
P78560,9
P78562,1
P78563,2
P79483,1
P79522,3
P80075,1
P80098,5
P80162,1
P80188,1
P80192,2
P80217,1
P80297,1
P80370,1
P80404,1
P80511,1
P81133,1
P81274,2
P81408,1
P81534,1
P81605,1
P81877,1
P82094,1
P82251,1
P82279,4
P82675,1
P82912,2
P82914,1
P82930,1
P82932,3
P82933,1
P82979,5
P82980,2
P82987,2
P83105,3
P83110,3
P83111,3
P83369,1
P83436,5
P83876,4
P83916,7
P84022,31
P84074,1
P84077,4
P84085,1
P84090,6
P84095,1
P84101,2
P84103,3
P84243,10
P85037,2
P85298,3
P85299,1
P86478,2
P86479,1
P86480,1
P98066,5
P98077,1
P98082,6
P98155,3
P98160,3
P98161,6
P98164,2
P98168,1
P98170,27
P98171,2
P98172,1
P98173,1
P98174,2
P98175,4
P98177,4
P98179,5
P98182,2
P98196,3
P99999,5
Q00005,3
Q00013,7
Q00059,3
Q00169,1
Q00266,3
Q00325,1
Q00341,2
Q00403,8
Q00444,1
Q00526,7
Q00532,3
Q00534,19
Q00535,16
Q00536,10
Q00537,4
Q00577,1
Q00587,1
Q00597,5
Q00604,1
Q00610,7
Q00613,7
Q00653,5
Q00765,4
Q00796,2
Q00839,4
Q00887,2
Q008S8,1
Q00975,1
Q00978,6
Q00987,58
Q009871,1
Q00994,3
Q00G26,2
Q01081,9
Q01082,1
Q01085,4
Q01094,23
Q01105,8
Q01113,2
Q01130,5
Q01151,2
Q01167,2
Q01196,5
Q01201,4
Q01344,2
Q01415,1
Q01432,2
Q01433,2
Q01449,2
Q01453,3
Q01484,8
Q01518,1
Q01523,2
Q01524,3
Q01534,1
Q01543,2
Q01546,1
Q01628,3
Q01638,4
Q01658,3
Q01664,4
Q01668,1
Q01718,4
Q01726,2
Q01740,2
Q01780,5
Q01804,3
Q01813,1
Q01814,3
Q01826,5
Q01831,5
Q01844,8
Q01850,5
Q01860,7
Q01892,1
Q01959,5
Q01968,9
Q01970,1
Q01973,4
Q01974,4
Q01995,3
Q02040,3
Q02045,1
Q02078,8
Q02080,3
Q02083,1
Q02086,2
Q02094,1
Q02127,1
Q02153,1
Q02156,8
Q02161,1
Q02221,1
Q02223,3
Q02224,4
Q02241,6
Q02297,1
Q022970,1
Q02363,6
Q02383,1
Q02388,1
Q02410,4
Q02446,3
Q02447,1
Q02487,1
Q02535,6
Q02539,1
Q02543,2
Q02548,1
Q02556,2
Q02575,1
Q02577,2
Q02641,2
Q02742,2
Q02747,1
Q02750,19
Q02763,4
Q02779,2
Q02790,6
Q02809,1
Q02817,1
Q02833,3
Q02846,2
Q02878,1
Q02930,4
Q02952,2
Q02962,3
Q02978,2
Q02985,3
Q03013,2
Q03014,2
Q03060,3
Q03111,4
Q03112,6
Q03135,23
Q03154,3
Q03164,14
Q03167,2
Q03181,6
Q03188,4
Q03252,1
Q03393,6
Q03395,1
Q03403,1
Q03405,3
Q03426,4
Q03431,2
Q03468,3
Q03518,10
Q03519,4
Q03591,4
Q03692,3
Q03701,3
Q03721,2
Q03828,1
Q03923,1
Q03933,5
Q03936,2
Q03989,4
Q04118,1
Q04206,64
Q04323,4
Q04446,1
Q04637,17
Q04656,2
Q04695,2
Q04721,1
Q04724,8
Q04725,4
Q04726,2
Q04727,1
Q04743,1
Q04756,2
Q04759,9
Q04760,1
Q04771,3
Q04828,3
Q04837,2
Q04864,5
Q04900,3
Q04912,2
Q04917,21
Q04941,3
Q05048,2
Q05066,1
Q05084,1
Q05086,14
Q05193,9
Q05195,3
Q05209,8
Q05315,2
Q05329,2
Q05397,20
Q05513,11
Q05516,7
Q05519,3
Q05586,1
Q05639,5
Q05655,17
Q05823,2
Q05901,1
Q05923,1
Q05925,1
Q05952,1
Q05996,4
Q05BL0,1
Q05BL1,1
Q05BQ5,2
Q05C05,1
Q05CH4,1
Q05CV4,1
Q05D32,3
Q05D60,4
Q06033,1
Q06124,20
Q06141,2
Q06187,15
Q06190,3
Q06203,1
Q06250,2
Q06265,3
Q06323,3
Q06330,8
Q06413,5
Q06418,5
Q06432,2
Q06455,11
Q06481,3
Q06520,2
Q06546,2
Q06547,5
Q06587,11
Q06609,23
Q06710,2
Q06732,3
Q06787,8
Q06828,1
Q06830,8
Q06945,2
Q07001,1
Q07002,7
Q07011,1
Q07020,1
Q07021,11
Q07075,1
Q07108,2
Q07157,6
Q07325,3
Q07326,1
Q07343,1
Q07507,3
Q07627,1
Q07654,2
Q07666,12
Q07812,24
Q07817,41
Q07820,23
Q07864,4
Q07866,6
Q07869,6
Q07889,12
Q07890,4
Q07912,11
Q07954,8
Q07955,9
Q07960,2
Q08043,2
Q08050,6
Q08116,3
Q08117,8
Q08170,3
Q08174,1
Q08188,1
Q08209,8
Q08211,7
Q08257,1
Q08289,1
Q08334,1
Q08345,4
Q08378,1
Q08379,7
Q08380,3
Q08397,1
Q08426,3
Q08431,1
Q08493,2
Q08495,4
Q08499,7
Q08554,1
Q08623,1
Q08629,1
Q08648,1
Q08708,5
Q08722,5
Q08752,6
Q08830,1
Q08881,11
Q08945,5
Q08999,7
Q08AE8,2
Q08AF8,2
Q08AG5,2
Q08AG7,3
Q08AG9,1
Q08AH1,1
Q08AI8,1
Q08AM2,2
Q08AM6,5
Q08AM8,1
Q08AT0,2
Q08E77,1
Q08E86,1
Q08E93,3
Q08ER8,2
Q08J23,1
Q09013,4
Q09019,4
Q09028,7
Q09161,11
Q09470,2
Q09472,42
Q09666,1
Q09FC8,2
Q0D2H9,1
Q0D2I5,1
Q0D2K0,1
Q0D2K3,3
Q0D2N8,1
Q0GE19,1
Q0IIN1,1
Q0JRZ9,1
Q0P5N6,2
Q0P5P2,1
Q0P5Q0,1
Q0P5U8,1
Q0P651,1
Q0P6H7,1
Q0PNE2,1
Q0VAA2,1
Q0VAA5,1
Q0VAF8,1
Q0VAF9,1
Q0VAL7,2
Q0VAM2,2
Q0VAQ4,2
Q0VD86,4
Q0VDC6,3
Q0VDD7,4
Q0VDD8,1
Q0VDG4,1
Q0VDI3,2
Q0VF96,1
Q0VFZ6,1
Q0VG06,2
Q0VG75,1
Q0VG99,1
Q0VGE8,1
Q0VGL1,4
Q0WX57,1
Q0ZGT2,2
Q10471,3
Q10472,1
Q10570,4
Q10587,1
Q10589,2
Q10713,1
Q11201,1
Q11203,2
Q11206,1
Q12756,2
Q12765,3
Q12768,2
Q12770,1
Q12771,1
Q12772,7
Q12774,6
Q12778,7
Q12788,2
Q12789,2
Q12791,3
Q12792,2
Q12794,1
Q12796,2
Q12797,3
Q12798,5
Q12800,4
Q12802,4
Q12805,6
Q12809,2
Q12815,6
Q12816,1
Q12824,10
Q12829,1
Q12830,3
Q12834,18
Q12836,2
Q12837,1
Q12840,1
Q12841,5
Q12846,4
Q12849,1
Q12851,3
Q12852,2
Q12857,2
Q12860,1
Q12864,1
Q12866,1
Q12872,1
Q12873,8
Q12874,2
Q12879,2
Q12882,2
Q12888,16
Q12891,3
Q12893,3
Q12894,4
Q12899,5
Q12901,2
Q12904,3
Q12905,5
Q12906,5
Q12907,1
Q12908,1
Q12913,8
Q12918,1
Q12923,5
Q12926,3
Q12929,8
Q12931,1
Q12933,22
Q12934,2
Q12946,1
Q12947,1
Q12948,4
Q12950,3
Q12951,3
Q12952,2
Q12955,2
Q12959,11
Q12962,2
Q12965,1
Q12967,4
Q12968,3
Q12972,7
Q12974,4
Q12979,1
Q12980,4
Q12981,1
Q12982,2
Q12983,7
Q12986,1
Q12988,1
Q13007,1
Q13009,1
Q13011,4
Q13015,2
Q13017,1
Q13021,2
Q13023,1
Q13033,5
Q13042,5
Q13043,13
Q13045,3
Q13049,10
Q13057,4
Q13061,1
Q13064,4
Q13066,1
Q13069,3
Q13077,9
Q13084,5
Q13085,4
Q13087,1
Q13093,1
Q13094,15
Q13098,3
Q13099,1
Q13105,8
Q13107,3
Q13111,8
Q13112,4
Q13113,2
Q13114,10
Q13115,4
Q13118,3
Q13123,5
Q13126,1
Q13127,5
Q13129,1
Q13131,13
Q13133,12
Q13136,3
Q13137,3
Q13145,1
Q13148,10
Q13151,1
Q13153,39
Q13155,12
Q13156,1
Q13158,19
Q13163,11
Q13164,7
Q13177,13
Q13183,2
Q13185,9
Q13188,13
Q13190,6
Q13191,10
Q13200,5
Q13201,1
Q13202,1
Q13203,1
Q13207,3
Q13214,1
Q13216,4
Q13219,1
Q13224,4
Q13227,7
Q13228,5
Q13231,1
Q13232,5
Q13233,6
Q13237,1
Q13239,3
Q13241,1
Q13242,2
Q13247,1
Q13253,2
Q13255,1
Q13257,14
Q13261,1
Q13263,7
Q13268,2
Q13277,5
Q13283,9
Q13285,3
Q13286,2
Q13287,9
Q13291,6
Q13296,1
Q13303,2
Q13308,4
Q13309,17
Q13315,18
Q13319,1
Q13322,8
Q13323,7
Q13325,2
Q13326,2
Q13330,10
Q13332,3
Q13342,1
Q13347,1
Q13351,1
Q13352,6
Q13356,4
Q13360,1
Q13362,6
Q13363,13
Q13368,2
Q13370,1
Q13371,3
Q13387,3
Q13393,2
Q13394,2
Q13398,2
Q13404,4
Q13409,3
Q13410,1
Q13415,9
Q13416,10
Q13418,17
Q13421,1
Q13422,6
Q13424,5
Q13425,3
Q13426,10
Q13427,3
Q13428,2
Q13432,4
Q13433,1
Q13435,4
Q13438,5
Q13439,2
Q13443,3
Q13444,7
Q13449,2
Q13451,2
Q13454,1
Q13459,1
Q13464,4
Q13467,2
Q13469,6
Q13470,4
Q13472,2
Q13477,1
Q13480,7
Q13485,15
Q13488,1
Q13489,7
Q13490,13
Q13491,1
Q13492,5
Q13496,5
Q13501,30
Q13503,6
Q13505,1
Q13506,1
Q13507,3
Q13509,3
Q13510,2
Q13515,5
Q13522,2
Q13523,3
Q13526,24
Q13530,1
Q13535,4
Q13541,9
Q13546,21
Q13547,41
Q13554,5
Q13555,3
Q13557,7
Q135570,1
Q13561,8
Q13562,2
Q13563,11
Q13568,4
Q13569,3
Q13571,3
Q13572,1
Q13573,15
Q13574,1
Q13576,1
Q13585,1
Q13586,8
Q13588,4
Q13595,1
Q13596,7
Q13601,3
Q13608,1
Q13609,1
Q13610,3
Q13614,2
Q13615,3
Q13616,17
Q13617,12
Q13618,13
Q13619,6
Q13620,11
Q13625,18
Q13627,5
Q13630,2
Q13635,5
Q13636,2
Q13637,5
Q13639,2
Q13641,1
Q13642,5
Q13643,5
Q13651,2
Q13671,12
Q13685,1
Q13698,2
Q13702,1
Q13705,4
Q13724,1
Q13733,1
Q13740,2
Q13748,2
Q13751,1
Q13761,4
Q13765,2
Q13769,4
Q13772,1
Q13790,1
Q13794,4
Q13796,1
Q13813,7
Q13829,4
Q13835,6
Q13838,5
Q13867,7
Q13868,5
Q13873,2
Q13875,3
Q13876,1
Q13882,9
Q13884,2
Q13885,4
Q13886,2
Q13887,2
Q13888,4
Q13889,3
Q13895,8
Q13901,4
Q13905,4
Q13907,2
Q13936,5
Q13950,9
Q13951,3
Q13952,4
Q13956,2
Q13972,1
Q13976,6
Q14004,5
Q14005,2
Q14008,4
Q14011,7
Q14012,3
Q14019,2
Q14032,1
Q14055,2
Q14061,3
Q14088,3
Q14094,1
Q14103,7
Q14106,4
Q14108,4
Q14114,5
Q14116,2
Q14117,2
Q14118,4
Q14119,1
Q14123,1
Q14126,3
Q14129,2
Q14134,7
Q14135,4
Q14137,2
Q14139,1
Q14141,6
Q14142,1
Q14145,12
Q14147,1
Q14149,2
Q14151,6
Q14152,5
Q14153,1
Q14154,2
Q14155,13
Q14157,3
Q14159,1
Q14160,11
Q14161,2
Q141611,1
Q14162,1
Q14164,14
Q14165,1
Q14166,1
Q14181,2
Q14183,2
Q14185,6
Q14186,7
Q14188,3
Q14190,2
Q14191,17
Q14192,15
Q14194,4
Q14195,5
Q14197,1
Q14201,1
Q14203,8
Q14204,5
Q14206,1
Q14207,1
Q14209,2
Q14210,2
Q14213,2
Q14232,5
Q14240,5
Q14241,3
Q14242,3
Q14244,1
Q14247,12
Q14249,1
Q14254,5
Q14257,2
Q14258,5
Q14289,6
Q14296,3
Q14314,1
Q14315,4
Q14318,11
Q14324,2
Q14330,1
Q14331,2
Q14332,2
Q14342,1
Q14344,3
Q14353,2
Q14376,2
Q14392,1
Q14406,1
Q14410,1
Q14416,3
Q14432,1
Q14435,1
Q14440,1
Q14442,2
Q14444,3
Q14449,3
Q14451,10
Q14457,23
Q14469,1
Q14493,4
Q14494,2
Q14498,4
Q14507,1
Q14508,5
Q14511,8
Q14512,1
Q14515,1
Q14524,9
Q14525,1
Q14526,6
Q14527,2
Q14532,1
Q14533,4
Q14534,1
Q14541,1
Q14542,1
Q14554,3
Q14558,4
Q14562,2
Q14565,4
Q14566,9
Q14571,1
Q14573,3
Q14582,1
Q14584,3
Q14593,1
Q14596,2
Q14627,5
Q14642,2
Q14643,4
Q14653,19
Q14654,3
Q14656,1
Q14657,3
Q14669,3
Q14671,1
Q14674,1
Q14676,11
Q14677,2
Q14678,5
Q14680,3
Q14683,9
Q14684,4
Q14686,9
Q14687,4
Q14689,2
Q14690,1
Q14694,5
Q14695,1
Q14696,1
Q14697,1
Q14699,1
Q14722,2
Q14738,9
Q14739,2
Q14746,3
Q14749,2
Q14761,3
Q14764,4
Q14765,2
Q14766,4
Q14767,2
Q14773,3
Q14774,3
Q14781,6
Q14789,1
Q14790,35
Q147U1,1
Q147U7,3
Q147X3,1
Q14802,2
Q14807,4
Q14814,2
Q14839,3
Q14847,8
Q14849,5
Q14865,1
Q14868,1
Q14896,4
Q14901,1
Q14919,5
Q14929,3
Q14934,2
Q14938,3
Q14943,2
Q14953,1
Q14956,1
Q14957,2
Q14964,3
Q14974,9
Q14978,2
Q14980,4
Q14982,2
Q14990,3
Q14994,3
Q14995,2
Q14997,2
Q14999,2
Q149M9,1
Q149N5,1
Q149N8,4
Q14BN4,2
Q14C61,1
Q14CB8,2
Q14CN4,2
Q14CS0,3
Q14CW7,1
Q14CW9,3
Q14CX5,1
Q14CX7,1
Q14CZ0,2
Q14CZ7,2
Q14D33,2
Q15003,4
Q15004,1
Q15005,1
Q15006,6
Q15007,5
Q15008,3
Q15011,3
Q15012,1
Q15013,8
Q15014,6
Q15018,1
Q15019,8
Q15020,4
Q15021,1
Q15022,10
Q15024,7
Q15025,6
Q15027,2
Q15029,4
Q15034,2
Q15036,3
Q15038,9
Q15040,4
Q15041,4
Q15043,1
Q15046,9
Q15047,14
Q15048,1
Q15049,1
Q15050,3
Q15051,9
Q15052,5
Q15054,2
Q15056,2
Q15058,1
Q15059,2
Q15063,1
Q15075,7
Q15077,3
Q15078,6
Q15080,2
Q15084,1
Q15102,6
Q15109,14
Q15113,4
Q15116,5
Q15118,4
Q15119,2
Q15120,3
Q15121,1
Q15125,4
Q15126,2
Q15131,8
Q15139,5
Q15147,2
Q15154,11
Q15155,1
Q15156,6
Q15165,1
Q15170,4
Q15172,7
Q15173,4
Q15181,1
Q15182,1
Q15185,2
Q15198,1
Q15208,9
Q15223,5
Q15233,6
Q15238,1
Q15256,6
Q15257,5
Q15262,3
Q15269,1
Q15274,4
Q15276,2
Q15286,3
Q15287,10
Q15291,10
Q15293,2
Q15303,14
Q15306,4
Q15311,11
Q15319,1
Q15323,3
Q15326,5
Q15327,2
Q15334,3
Q15345,2
Q15349,7
Q15363,6
Q15365,8
Q15366,7
Q15369,7
Q15370,5
Q15375,3
Q15382,6
Q15386,1
Q15388,2
Q15389,2
Q15390,1
Q15391,1
Q15392,1
Q15393,5
Q15397,2
Q15398,3
Q15399,1
Q15404,2
Q15415,3
Q15417,1
Q15418,8
Q15424,3
Q15427,5
Q15428,2
Q15431,1
Q15435,5
Q15436,3
Q15437,2
Q15438,3
Q15459,4
Q15464,1
Q15465,2
Q15466,6
Q15468,3
Q15475,7
Q15477,1
Q15485,6
Q15486,1
Q15506,4
Q15517,1
Q15526,2
Q15527,3
Q15528,2
Q15532,4
Q15542,1
Q15543,2
Q15544,3
Q15545,2
Q15546,1
Q15554,11
Q15555,4
Q15560,7
Q15561,7
Q15562,7
Q15569,3
Q15572,2
Q15582,4
Q15583,10
Q15596,2
Q15599,9
Q155Q3,1
Q15628,8
Q15629,2
Q15631,1
Q15633,7
Q15637,6
Q15642,5
Q15645,6
Q15646,1
Q15648,7
Q15649,3
Q15650,1
Q15651,1
Q15652,3
Q15653,5
Q15654,6
Q15661,1
Q15672,12
Q15678,3
Q15691,14
Q15695,1
Q15696,3
Q15697,2
Q15699,1
Q15700,1
Q15714,5
Q15717,4
Q15723,2
Q15735,2
Q15738,1
Q15742,4
Q15744,2
Q15746,4
Q15750,7
Q15758,3
Q15759,4
Q15762,2
Q15768,1
Q15771,2
Q15772,2
Q15773,3
Q15776,1
Q15777,4
Q15788,10
Q15796,23
Q15797,11
Q15811,10
Q15819,3
Q15831,22
Q15835,1
Q15836,7
Q15843,10
Q15848,2
Q15849,2
Q15850,1
Q15853,2
Q15884,4
Q15904,1
Q15906,4
Q15907,4
Q15910,24
Q15911,2
Q15915,2
Q15916,3
Q15935,1
Q15937,2
Q15942,5
Q15973,2
Q16082,3
Q16134,1
Q16143,3
Q16181,5
Q16186,5
Q16204,4
Q16206,1
Q16221,1
Q16222,2
Q16236,9
Q16254,6
Q16281,1
Q16288,6
Q16322,1
Q16342,1
Q16363,1
Q16378,1
Q16384,2
Q16385,3
Q16394,1
Q16401,5
Q16445,1
Q16512,8
Q16513,7
Q16514,2
Q16515,1
Q16518,1
Q16520,5
Q16526,6
Q16527,2
Q16531,12
Q16533,2
Q16534,2
Q16537,6
Q16538,1
Q16539,20
Q16540,2
Q16543,11
Q16548,4
Q16552,2
Q16555,6
Q16557,1
Q16559,2
Q16560,1
Q16563,2
Q16566,3
Q16568,1
Q16570,1
Q16576,5
Q16581,1
Q16584,3
Q16585,1
Q16586,7
Q16587,1
Q16594,7
Q16595,4
Q16600,2
Q16602,2
Q16609,1
Q16610,1
Q16611,13
Q16612,3
Q16613,3
Q16617,2
Q16619,2
Q16620,2
Q16621,1
Q16623,3
Q16625,6
Q16626,1
Q16627,2
Q16629,3
Q16630,5
Q16633,2
Q16635,2
Q16637,24
Q16643,9
Q16644,3
Q16649,6
Q16650,1
Q16654,3
Q16655,2
Q16656,4
Q16658,2
Q16659,7
Q16661,1
Q16663,1
Q16665,36
Q16666,9
Q16667,2
Q16670,5
Q16671,2
Q16678,2
Q16690,1
Q16695,4
Q16718,2
Q16719,1
Q16740,1
Q16760,2
Q16763,3
Q16769,2
Q16773,3
Q16774,1
Q16778,1
Q16787,2
Q16790,2
Q16795,3
Q16799,2
Q16820,1
Q16822,2
Q16825,2
Q16827,2
Q16828,4
Q16829,4
Q16832,5
Q16842,1
Q16849,5
Q16850,1
Q16851,3
Q16853,2
Q16854,1
Q16864,2
Q16873,1
Q16875,2
Q16878,1
Q16881,1
Q16890,4
Q16891,6
Q17R54,1
Q17R55,1
Q17R89,3
Q17R98,3
Q17RA0,1
Q17RA1,1
Q17RB0,2
Q17RB8,5
Q17RD7,3
Q17RD9,1
Q17RF5,3
Q17RG0,1
Q17RG1,1
Q17RL8,2
Q17RP2,2
Q17RW2,2
Q17RY0,1
Q18PE1,1
Q19AV6,2
Q19T08,2
Q1ED39,2
Q1EHB4,1
Q1HG44,1
Q1JUL4,1
Q1KLZ0,1
Q1LZN1,1
Q1MSJ5,4
Q1MSW8,1
Q1MX18,1
Q1RLL8,1
Q1RLN5,1
Q1RMY5,1
Q1RMZ1,1
Q1W6H9,1
Q1X8D7,2
Q24JP5,1
Q24JT5,2
Q29983,2
Q29RF7,5
Q2I0M4,1
Q2KHM9,2
Q2KHN1,1
Q2KHT4,2
Q2KJY2,1
Q2L4Q9,1
Q2L6J1,1
Q2M1K9,2
Q2M1P5,1
Q2M1V0,3
Q2M1V9,1
Q2M1Z3,1
Q2M243,2
Q2M2E3,2
Q2M2E5,1
Q2M2I3,1
Q2M2I8,2
Q2M2Z5,4
Q2M329,1
Q2M3C6,2
Q2M3D2,2
Q2M3G0,2
Q2M3R5,1
Q2M3T9,1
Q2MKA7,1
Q2MV58,2
Q2NKJ3,3
Q2NKX8,5
Q2NKX9,2
Q2NL82,2
Q2NL98,1
Q2QGD7,2
Q2T9J0,2
Q2T9K0,2
Q2TAA2,1
Q2TAA8,1
Q2TAC2,3
Q2TAK1,1
Q2TAK8,2
Q2TAL5,3
Q2TAL6,1
Q2TAL8,3
Q2TAP0,2
Q2TAY7,5
Q2TAZ0,3
Q2TB10,1
Q2TB18,2
Q2TBA0,2
Q2TBE0,3
Q2V2M9,1
Q2VPA4,1
Q2VPB7,1
Q2VPK5,1
Q2WGJ6,4
Q2Y0W8,1
Q2YD98,1
Q2YDB1,1
Q30154,1
Q30201,1
Q308M6,1
Q309B1,1
Q30KQ5,1
Q32M84,1
Q32MH5,1
Q32MK0,2
Q32MK9,1
Q32MN6,2
Q32MQ0,1
Q32MZ4,3
Q32NB8,1
Q32NC0,1
Q32P28,1
Q32P44,1
Q32P51,1
Q32Q12,1
Q38SD2,10
Q3B726,1
Q3B7T1,1
Q3B820,6
Q3B8N2,3
Q3I5F7,1
Q3KNR5,3
Q3KNS1,1
Q3KNS6,1
Q3KNT9,1
Q3KNV8,5
Q3KNW1,1
Q3KP22,2
Q3KP44,3
Q3KP66,2
Q3KPI0,1
Q3KQR5,1
Q3KQU3,1
Q3KQV3,2
Q3KQZ1,1
Q3KR16,4
Q3KR37,1
Q3KRA6,1
Q3KRB8,1
Q3LHN2,1
Q3LI64,1
Q3LI66,1
Q3LI72,2
Q3LI76,1
Q3LI77,1
Q3LXA3,1
Q3MI94,1
Q3MII6,1
Q3MIN7,1
Q3MIR4,4
Q3MIT2,1
Q3MIX3,2
Q3MJ62,1
Q3MSN4,1
Q3SX64,2
Q3SXM0,1
Q3SXR9,1
Q3SXY8,1
Q3SXZ7,1
Q3SY00,3
Q3SY46,2
Q3SY56,3
Q3SY69,1
Q3SY84,2
Q3SYA9,1
Q3SYB3,5
Q3SYC2,1
Q3SYF9,2
Q3SYG0,1
Q3SYG4,7
Q3T906,1
Q3V5L5,2
Q3V6T2,1
Q3YBA8,2
Q3YBM2,1
Q3YEC7,1
Q3ZAQ7,1
Q3ZCQ2,1
Q3ZCQ8,1
Q3ZCT1,2
Q3ZCW2,2
Q400G9,1
Q401N2,1
Q494R4,3
Q494U1,2
